symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
BRD2,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8951977;Reactome:R-HSA-8952058;Reactome:R-HSA-8952062;Reactome:R-HSA-8952069,P25440,HPA;Reactome,6
BRD3,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q15059,HPA,1
BRD4,GO:0000794;GO:0005654;GO:0006974,condensed nuclear chromosome;DNA damage response;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052;PMID:10938129;Reactome:R-HSA-9680408,O60885,HPA;MGI;Reactome;UniProt,4
BRD7,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm,IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:9128241;Reactome:R-HSA-3222093;Reactome:R-HSA-5628871;Reactome:R-HSA-9932832;Reactome:R-HSA-9932843;Reactome:R-HSA-9933237,Q9NPI1,ComplexPortal;HPA;Reactome,7
BRD8,GO:0000812;GO:0005654,nucleoplasm;Swr1 complex,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:24463511;Reactome:R-NUL-4551334,Q9H0E9,HPA;Reactome;UniProt,3
BRD9,GO:0000724;GO:0005654,double-strand break repair via homologous recombination;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:32457312;Reactome:R-HSA-9932443;Reactome:R-HSA-9933236,Q9H8M2,HPA;Reactome;UniProt,4
BRF1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-76056;Reactome:R-HSA-83723;Reactome:R-HSA-83790;Reactome:R-HSA-83805,Q92994,Reactome,4
BRF2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-83793;Reactome:R-HSA-83803,Q9HAW0,HPA;Reactome,3
BRIP1,GO:0000077;GO:0005654;GO:0006281;GO:0006289;GO:0006302;GO:0006974;GO:0010705;GO:0031965;GO:0106300;GO:1990918,DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair;double-strand break repair involved in meiotic recombination;meiotic DNA double-strand break processing involved in reciprocal meiotic recombination;nuclear membrane;nucleoplasm;nucleotide-excision repair;protein-DNA covalent cross-linking repair,IBA;IDA;IEA;NAS;TAS,ECO:0000265;ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;GO_REF:0000107;GO_REF:0000120;PMID:11301010;PMID:14576433;PMID:22369660;PMID:36608669;Reactome:R-HSA-5684875;Reactome:R-HSA-5684882;Reactome:R-HSA-5684887;Reactome:R-HSA-5685011;Reactome:R-HSA-5685156;Reactome:R-HSA-5685341;Reactome:R-HSA-5685838;Reactome:R-HSA-5685985;Reactome:R-HSA-5685994;Reactome:R-HSA-5686410;Reactome:R-HSA-5686440;Reactome:R-HSA-5686469;Reactome:R-HSA-5686483;Reactome:R-HSA-5686642;Reactome:R-HSA-5686657;Reactome:R-HSA-5693539;Reactome:R-HSA-5693542;Reactome:R-HSA-5693561;Reactome:R-HSA-5693564;Reactome:R-HSA-5693580;Reactome:R-HSA-5693584;Reactome:R-HSA-5693589;Reactome:R-HSA-5693593;Reactome:R-HSA-5693620;Reactome:R-HSA-6799332;Reactome:R-HSA-9701199;Reactome:R-HSA-9704330;Reactome:R-HSA-9704408;Reactome:R-HSA-9709571;Reactome:R-HSA-9709601;Reactome:R-HSA-9853389,Q9BX63,ComplexPortal;Ensembl;GO_Central;HPA;Reactome;UniProt,44
BRIX1,GO:0005730,nucleolus,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120,Q8TDN6,GO_Central;HPA;UniProt,3
BRME1,GO:1990918,double-strand break repair involved in meiotic recombination,IEA;ISS,ECO:0000250;ECO:0000256,GO_REF:0000002;GO_REF:0000024,Q0VDD7,InterPro;UniProt,2
BRMS1,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex,IBA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000117;PMID:28554894;Reactome:R-HSA-3769447;Reactome:R-HSA-9679787,Q9HCU9,ComplexPortal;GO_Central;Reactome;UniProt,5
BRMS1L,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex,IBA;IDA;IEA;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;PMID:28554894,Q5PSV4,ComplexPortal;GO_Central;HPA;UniProt,4
BROX,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34818527,Q5VW32,UniProt,2
BRPF1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-3318486;Reactome:R-HSA-6805620;Reactome:R-HSA-6805638;Reactome:R-HSA-6805640,P55201,Reactome,4
BRSK1,GO:0005654;GO:0006974;GO:0007095,DNA damage response;mitotic G2 DNA damage checkpoint signaling;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052;PMID:15150265,Q8TDC3,HPA;UniProt,4
BRWD1,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-8865605;Reactome:R-HSA-8865613,Q9NSI6,HPA;Reactome;UniProt,5
BTAF1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O14981,HPA,1
BTBD10,GO:0001650;GO:0005654,fibrillar center;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BSF8,HPA,2
BTBD8,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q5XKL5,HPA,1
BTG1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9620915,P62324,Reactome,1
BTG2,GO:0006281;GO:0006974,DNA damage response;DNA repair,IDA;TAS,ECO:0000304;ECO:0000314,PMID:8944033,P78543,MGI;PINC,2
BTRC,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-3361751;Reactome:R-HSA-3364042;Reactome:R-HSA-69598;Reactome:R-HSA-9762091;Reactome:R-HSA-9762093;Reactome:R-HSA-9762096,Q9Y297,Reactome,6
BUB1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O43683,HPA,1
BUB3,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,O43684,GO_Central;HPA,2
BUD13,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9770131;Reactome:R-HSA-9770142;Reactome:R-HSA-9770145,Q9BRD0,HPA;Reactome,4
BUD23,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;GO_REF:0000117;PMID:25851604;Reactome:R-HSA-6790982,O43709,GO_Central;HPA;Reactome;UniProt,7
BUD31,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9770131;Reactome:R-HSA-9770141;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9772351;Reactome:R-HSA-9794542,P41223,HPA;Reactome,8
BYSL,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120;PMID:26711351;Reactome:R-HSA-6791223,Q13895,GO_Central;HPA;Reactome;UniProt,6
C11orf54,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:37277441,Q9H0W9,UniProt,1
C12orf57,GO:0016607,nuclear speck,IDA,ECO:0000314,GO_REF:0000052,Q99622,HPA,1
C17orf50,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8WW18,HPA,1
C19orf47,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8N9M1,HPA,1
C19orf84,GO:0005654,nucleoplasm,IEA;ISS,ECO:0000250;ECO:0000501,GO_REF:0000024;GO_REF:0000120,I3L1E1,UniProt,2
C1D,GO:0000176;GO:0005654;GO:0005730,nuclear exosome (RNase complex);nucleolus;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;PMID:17412707;Reactome:R-HSA-6791222;Reactome:R-HSA-9933575;Reactome:R-HSA-9933585;Reactome:R-HSA-9934522;Reactome:R-HSA-9934763;Reactome:R-HSA-9935282;Reactome:R-HSA-9935290;Reactome:R-HSA-9935824;Reactome:R-HSA-9935837,Q13901,GO_Central;HPA;Reactome;UniProt,14
C1QBP,GO:0005730;GO:0006974,DNA damage response;nucleolus,IEA,ECO:0007322,GO_REF:0000043;GO_REF:0000044,Q07021,UniProt,2
C1orf174,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8IYL3,HPA,1
C1orf52,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8N6N3,HPA,1
C2CD4A,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8NCU7,HPA,2
C2orf42,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9NWW7,HPA,1
C2orf49,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5696816,Q9BVC5,HPA;Reactome,2
C5orf24,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q7Z6I8,HPA,1
C6orf89,GO:0005730,nucleolus,IEA,ECO:0007322,GO_REF:0000044,Q6UWU4,UniProt,1
C7orf25,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BPX7,HPA,1
C9orf72,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,Q96LT7,UniProt,1
C9orf78,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847,Q9NZ63,HPA;Reactome,3
CA9,GO:0005730,nucleolus,IEA,ECO:0007322,GO_REF:0000044,Q16790,UniProt,1
CABIN1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3878123;Reactome:R-HSA-4647594,Q9Y6J0,HPA;Reactome,3
CABLES1,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8TDN4,HPA,2
CABLES2,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",IEA,ECO:0000265,GO_REF:0000107,Q9BTV7,Ensembl,1
CABYR,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O75952,HPA,1
CACNB4,GO:0016607,nuclear speck,IEA,ECO:0000265,GO_REF:0000107,O00305,Ensembl,1
CACTIN,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9770141;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847,Q8WUQ7,HPA;Reactome,5
CACYBP,GO:0005641;GO:0005654,nuclear envelope lumen;nucleoplasm,IDA;IEA,ECO:0000265;ECO:0000314,GO_REF:0000052;GO_REF:0000107,Q9HB71,Ensembl;HPA,2
CAD,GO:0016363,nuclear matrix,IDA,ECO:0000314,PMID:9525610,P27708,BHF-UCL,1
CALCOCO2,GO:0016605,PML body,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:7540613,Q13137,GO_Central;MGI,2
CALM1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-111915;Reactome:R-HSA-2730867;Reactome:R-HSA-442749;Reactome:R-HSA-4551465;Reactome:R-NUL-9618916;Reactome:R-NUL-9619177,P0DP23,Reactome,6
CALR,GO:0005635,nuclear envelope,IDA;IEA,ECO:0000265;ECO:0000314,GO_REF:0000107;PMID:21590275,P27797,Ensembl;UniProt,2
CALR3,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:21590275,Q96L12,UniProt,1
CAMK2A,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5082387,Q9UQM7,Reactome,1
CAMK2B,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5082387,Q13554,Reactome,1
CAMK2D,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5082387,Q13557,Reactome,1
CAMK2G,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5082387,Q13555,Reactome,1
CAMK4,GO:0001650;GO:0005654,fibrillar center;nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-111915;Reactome:R-NUL-9619177,Q16566,HPA;Reactome;UniProt,5
CAMKK1,GO:0005654,nucleoplasm,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;Reactome:R-HSA-442749,Q8N5S9,Reactome;UniProt,2
CAMKK2,GO:0005654,nucleoplasm,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;Reactome:R-HSA-442749;Reactome:R-NUL-9618897,Q96RR4,Reactome;UniProt,3
CAMKMT,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q7Z624,HPA,2
CAMSAP3,GO:0031298,replication fork protection complex,IBA,ECO:0000318,GO_REF:0000033,Q9P1Y5,GO_Central,1
CAMTA2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O94983,HPA,1
CAND1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8955245;Reactome:R-HSA-8955285,Q86VP6,HPA;Reactome,3
CANX,GO:0031965,nuclear membrane,IEA,ECO:0000265,GO_REF:0000107,P27824,Ensembl,1
CAPG,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:18938132,P40121,HPA;UniProt,3
CAPN3,GO:0005730,nucleolus,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:27657329,P20807,UniProt,2
CARD8,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9Y2G2,HPA,1
CARF,GO:0001652,granular component,IEA,ECO:0000265,GO_REF:0000107,Q8N187,Ensembl,1
CARM1,GO:0005654;GO:0043596,nuclear replication fork;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:33412112;Reactome:R-HSA-3215152;Reactome:R-HSA-400143;Reactome:R-HSA-5205822;Reactome:R-HSA-5205824;Reactome:R-HSA-5229010;Reactome:R-HSA-9009526;Reactome:R-HSA-9023860,Q86X55,HPA;Reactome;UniProt,9
CASC3,GO:0005654;GO:0016607;GO:0031965,nuclear membrane;nuclear speck;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;Reactome:R-HSA-159101;Reactome:R-HSA-72180;Reactome:R-HSA-72185;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-8849157;Reactome:R-HSA-9770131;Reactome:R-HSA-9770141;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9794542,O15234,HPA;Reactome;UniProt,13
CASK,GO:0005652;GO:0005654;GO:0005730;GO:0016363,nuclear lamina;nuclear matrix;nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:18664494,O14936,BHF-UCL;CACAO;HPA,6
CASP1,GO:0005730,nucleolus,NAS,ECO:0005547,PMID:28263976,P29466,ComplexPortal,1
CASP14,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P31944,HPA,1
CASP2,GO:0005730;GO:0006974;GO:0008630;GO:0030330,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage;nucleolus",IBA;IMP;NAS;TAS,ECO:0000304;ECO:0000315;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:15073321;PMID:18309324;PMID:21726810;PMID:28432080,P42575,ComplexPortal;GO_Central;UniProt,5
CASP3,GO:0005654;GO:0006974,DNA damage response;nucleoplasm,IEA;TAS,ECO:0000265;ECO:0000304,GO_REF:0000107;Reactome:R-HSA-211186;Reactome:R-HSA-211190;Reactome:R-HSA-211219,P42574,Ensembl;Reactome,4
CASP6,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-264865;Reactome:R-HSA-264871;Reactome:R-HSA-352268;Reactome:R-HSA-9029690,P55212,Reactome,4
CASP7,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-351936;Reactome:R-HSA-9029680,P55210,Reactome,2
CASP8AP2,GO:0005654;GO:0016605,nucleoplasm;PML body,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:17245429;Reactome:R-HSA-3927824;Reactome:R-HSA-5228521,Q9UKL3,GO_Central;Reactome;UniProt,5
CASP9,GO:0006974;GO:0008630;GO:0042770,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage;signal transduction in response to DNA damage,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:15657060,P55211,GO_Central;UniProt,6
CASZ1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q86V15,HPA,1
CAVIN1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-74992;Reactome:R-HSA-74993,Q6NZI2,Reactome,2
CBFA2T2,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9827864,O43439,Reactome,1
CBFA2T3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,O75081,HPA;UniProt,3
CBFB,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-8865320;Reactome:R-HSA-8865454;Reactome:R-HSA-8865482;Reactome:R-HSA-8865547;Reactome:R-HSA-8877192;Reactome:R-HSA-8877338;Reactome:R-HSA-8877348;Reactome:R-HSA-8877360;Reactome:R-HSA-8877369;Reactome:R-HSA-8877385;Reactome:R-HSA-8877391;Reactome:R-HSA-8877404;Reactome:R-HSA-8877414;Reactome:R-HSA-8877485;Reactome:R-HSA-8877490;Reactome:R-HSA-8877879;Reactome:R-HSA-8877941;Reactome:R-HSA-8878013;Reactome:R-HSA-8878050;Reactome:R-HSA-8878054;Reactome:R-HSA-8878056;Reactome:R-HSA-8931981;Reactome:R-HSA-8932021;Reactome:R-HSA-8932037;Reactome:R-HSA-8932084;Reactome:R-HSA-8934688;Reactome:R-HSA-8934735;Reactome:R-HSA-8934742;Reactome:R-HSA-8935730;Reactome:R-HSA-8935732;Reactome:R-HSA-8935740;Reactome:R-HSA-8935960;Reactome:R-HSA-8935980;Reactome:R-HSA-8936000;Reactome:R-HSA-8936481;Reactome:R-HSA-8936584;Reactome:R-HSA-8936599;Reactome:R-HSA-8936608;Reactome:R-HSA-8936616;Reactome:R-HSA-8936621;Reactome:R-HSA-8936979;Reactome:R-HSA-8936989;Reactome:R-HSA-8937016;Reactome:R-HSA-8937022;Reactome:R-HSA-8937037;Reactome:R-HSA-8937050;Reactome:R-HSA-8937113;Reactome:R-HSA-8937118;Reactome:R-HSA-8937989;Reactome:R-HSA-8938022;Reactome:R-HSA-8938053;Reactome:R-HSA-8938150;Reactome:R-HSA-8938176;Reactome:R-HSA-8938199;Reactome:R-HSA-8938217;Reactome:R-HSA-8938228;Reactome:R-HSA-8938231;Reactome:R-HSA-8938328;Reactome:R-HSA-8938371;Reactome:R-HSA-8938389;Reactome:R-HSA-8938853;Reactome:R-HSA-8938913;Reactome:R-HSA-8938930;Reactome:R-HSA-8938938;Reactome:R-HSA-8938951;Reactome:R-HSA-8938965;Reactome:R-HSA-8939054;Reactome:R-HSA-8939082;Reactome:R-HSA-8939670;Reactome:R-HSA-8939833;Reactome:R-HSA-8940001;Reactome:R-HSA-8949335;Reactome:R-HSA-8951910;Reactome:R-HSA-8951951;Reactome:R-HSA-8951966;Reactome:R-HSA-8951977;Reactome:R-HSA-8952058;Reactome:R-HSA-8952062;Reactome:R-HSA-8952069;Reactome:R-HSA-8952081;Reactome:R-HSA-8956568;Reactome:R-HSA-8956586;Reactome:R-HSA-8956639;Reactome:R-HSA-8956649;Reactome:R-HSA-9008412;Reactome:R-HSA-9008822;Reactome:R-HSA-9008832;Reactome:R-HSA-9008877;Reactome:R-HSA-9009282;Reactome:R-HSA-9009451;Reactome:R-NUL-8939977,Q13951,Reactome,91
CBL,GO:0006974,DNA damage response,IEA,ECO:0000265,GO_REF:0000107,P22681,Ensembl,1
CBLL1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q75N03,HPA;UniProt,3
CBX1,GO:0005654;GO:0006974;GO:0016604,DNA damage response;nuclear body;nucleoplasm,IDA;IEA;IMP;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000315,GO_REF:0000052;GO_REF:0000117;PMID:27248496;PMID:9169582;Reactome:R-HSA-9614810;Reactome:R-HSA-9614816,P83916,HPA;PINC;Reactome;UniProt,7
CBX2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499,Q14781,HPA;Reactome,10
CBX3,GO:0005635;GO:0005637;GO:0005654;GO:0006974;GO:0016604,DNA damage response;nuclear body;nuclear envelope;nuclear inner membrane;nucleoplasm,IDA;IEA;IMP;ISS;NAS;TAS,ECO:0000250;ECO:0000256;ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000315,GO_REF:0000024;GO_REF:0000052;GO_REF:0000117;PMID:27248496;PMID:8663349;Reactome:R-HSA-8953452;Reactome:R-HSA-9007283;Reactome:R-HSA-9007447;Reactome:R-HSA-9007464;Reactome:R-HSA-9007467,Q13185,HPA;Reactome;UniProt,11
CBX4,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm,IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;GO_REF:0000107;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3296126;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499,O00257,Ensembl;HPA;Reactome;UniProt,14
CBX5,GO:0000118;GO:0005635;GO:0005654;GO:0005730;GO:0006974;GO:0016605;GO:0035097,DNA damage response;histone deacetylase complex;histone methyltransferase complex;nuclear envelope;nucleolus;nucleoplasm;PML body,IDA;IEA;IMP;ISS;TAS,ECO:0000250;ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000315,GO_REF:0000024;GO_REF:0000052;GO_REF:0000107;GO_REF:0000117;PMID:27248496;PMID:8663349;PMID:9636146;Reactome:R-HSA-9007646;Reactome:R-HSA-9843978;Reactome:R-HSA-994106,P45973,BHF-UCL;Ensembl;HPA;PINC;Reactome;UniProt,14
CBX6,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102,O95503,HPA;Reactome,4
CBX7,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O95931,HPA,1
CBX8,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499,Q9HC52,HPA;Reactome,10
CBY1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IEA;TAS,ECO:0000304;ECO:0007322,GO_REF:0000044;Reactome:R-HSA-3769383;Reactome:R-HSA-3769391;Reactome:R-HSA-3769392;Reactome:R-HSA-3769393;Reactome:R-HSA-3769394,Q9Y3M2,Reactome;UniProt,6
CC2D1B,GO:0005635;GO:0005654,nuclear envelope;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9668389;Reactome:R-HSA-9668395;Reactome:R-HSA-9668405;Reactome:R-HSA-9668415;Reactome:R-HSA-9668419,Q5T0F9,HPA;Reactome,6
CCAR1,GO:0005641;GO:0005654,nuclear envelope lumen;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:12816952;Reactome:R-HSA-9770129;Reactome:R-HSA-9770132,Q8IX12,HPA;MGI;Reactome,4
CCAR2,GO:0005654;GO:0006974;GO:0016604,DNA damage response;nuclear body;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052;Reactome:R-HSA-3371537;Reactome:R-HSA-3371567,Q8N163,HPA;Reactome;UniProt,5
CCDC106,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q9BWC9,GO_Central;HPA,2
CCDC110,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8TBZ0,HPA,1
CCDC12,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9770131;Reactome:R-HSA-9770141;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9794542,Q8WUD4,HPA;Reactome,7
CCDC13,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:24816561,Q8IYE1,SYSCILIA_CCNET,1
CCDC137,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q6PK04,HPA,2
CCDC174,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q6PII3,HPA,1
CCDC22,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-8952638;Reactome:R-HSA-8952639;Reactome:R-HSA-8955285;Reactome:R-HSA-8956045,O60826,Reactome,4
