gene_id,symbol,all_symbols,source_group,go_ids,go_names
10808,HSPH1,HSPH1,GO9_unique,GO:0005654,nucleoplasm
8559,PRPF18,PRPF18,GO9_unique,GO:0005654;GO:0005681;GO:0005682;GO:0016607;GO:0046540;GO:0071021,nuclear speck;nucleoplasm;spliceosomal complex;U2-type post-spliceosomal complex;U4/U6 x U5 tri-snRNP complex;U5 snRNP
8975,USP13,USP13,GO9_unique,GO:0005654,nucleoplasm
4110,MAGEA11,MAGEA11,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
367,AR,AR,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
23243,ANKRD28,ANKRD28,GO9_unique,GO:0005654,nucleoplasm
2091,FBL,FBL,GO9_unique,GO:0001650;GO:0001652;GO:0005654;GO:0005730;GO:0015030;GO:0032040,Cajal body;fibrillar center;granular component;nucleolus;nucleoplasm;small-subunit processome
2937,GSS,GSS,GO9_unique,GO:0005654,nucleoplasm
221302,ZUP1,ZUP1,GO9_unique,GO:0005654,nucleoplasm
5925,RB1,RB1,GO9_unique,GO:0005654;GO:0008024;GO:0016514;GO:0016605;GO:0035189;GO:0061793;GO:0090575,chromatin lock complex;cyclin/CDK positive transcription elongation factor complex;nucleoplasm;PML body;Rb-E2F complex;RNA polymerase II transcription regulator complex;SWI/SNF complex
11244,ZHX1,ZHX1,GO9_unique,GO:0005654,nucleoplasm
2963,GTF2F2,GTF2F2,GO9_unique,GO:0005654;GO:0005674;GO:0016591;GO:0090575,"nucleoplasm;RNA polymerase II transcription regulator complex;RNA polymerase II, holoenzyme;transcription factor TFIIF complex"
27238,GPKOW,GPKOW,GO9_unique,GO:0005654;GO:0005681;GO:0071018,nucleoplasm;spliceosomal complex;U12-type catalytic step 2 spliceosome
10137,RBM12,RBM12,GO9_unique,GO:0005654,nucleoplasm
84332,DYDC2,DYDC2,GO9_unique,GO:0048188,Set1C/COMPASS complex
3184,HNRNPD,HNRNPD,GO9_unique,GO:0005654,nucleoplasm
64708,COPS7B,COPS7B,GO9_unique,GO:0005654;GO:0008180,COP9 signalosome;nucleoplasm
79980,DSN1,DSN1,GO9_unique,GO:0001650;GO:0005654;GO:0016604,fibrillar center;nuclear body;nucleoplasm
54472,TOLLIP,TOLLIP,GO9_unique,GO:0016604,nuclear body
196528,ARID2,ARID2,GO9_unique,GO:0005654;GO:0016363;GO:0016514;GO:0016586,nuclear matrix;nucleoplasm;RSC-type complex;SWI/SNF complex
6604,SMARCD3,SMARCD3,GO9_unique,GO:0005654;GO:0016514;GO:0035060;GO:0071564;GO:0071565,brahma complex;nBAF complex;npBAF complex;nucleoplasm;SWI/SNF complex
4863,NPAT,NPAT,GO9_unique,GO:0005654;GO:0015030;GO:0016604;GO:0097504,Cajal body;Gemini of Cajal bodies;nuclear body;nucleoplasm
3399,ID3,ID3,GO9_unique,GO:0005654,nucleoplasm
57178,ZMIZ1,ZMIZ1,GO9_unique,GO:0005654,nucleoplasm
55536,CDCA7L,CDCA7L,GO9_unique,GO:0001650;GO:0005654;GO:0005730,fibrillar center;nucleolus;nucleoplasm
10112,KIF20A,KIF20A,GO9_unique,GO:0005654,nucleoplasm
55893,ZNF395,ZNF395,GO9_unique,GO:0005654,nucleoplasm
117246,FTSJ3,FTSJ3,GO9_unique,GO:0005730,nucleolus
253430,IPMK,IPMK,GO9_unique,GO:0005654,nucleoplasm
3397,ID1,ID1,GO9_unique,GO:0005654,nucleoplasm
10557,RPP38,RPP38,GO9_unique,GO:0001650;GO:0005654;GO:0005655;GO:0005730,fibrillar center;nucleolar ribonuclease P complex;nucleolus;nucleoplasm
3431,SP110,SP110,GO9_unique,GO:0005654;GO:0031981,nuclear lumen;nucleoplasm
29081,METTL5,METTL5,GO9_unique,GO:0001650;GO:0005730,fibrillar center;nucleolus
5702,PSMC3,PSMC3,GO9_unique,GO:0005654,nucleoplasm
6660,SOX5,SOX5,GO9_unique,GO:0005654,nucleoplasm
5586,PKN2,PKN2,GO9_unique,GO:0005654,nucleoplasm
3169,FOXA1,FOXA1,GO9_unique,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
8092,ALX1,ALX1,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
27097,TAF5L,TAF5L,GO9_unique,GO:0016607;GO:0033276,nuclear speck;transcription factor TFTC complex
56001,NXF2,NXF2,GO9_unique,GO:0005654;GO:0042272,nuclear RNA export factor complex;nucleoplasm
9700,ESPL1,ESPL1,GO9_unique,GO:0005654,nucleoplasm
9130,FAM50A,FAM50A,GO9_unique,GO:0005654,nucleoplasm
147657,ZNF480,ZNF480,GO9_unique,GO:0005654;GO:0031981,nuclear lumen;nucleoplasm
64207,IRF2BPL,IRF2BPL,GO9_unique,GO:0005654,nucleoplasm
5528,PPP2R5D,PPP2R5D,GO9_unique,GO:0005654,nucleoplasm
1373,CPS1,CPS1,GO9_unique,GO:0005730,nucleolus
92856,IMP4,IMP4,GO9_unique,GO:0005654;GO:0005730;GO:0032040;GO:0034457,Mpp10 complex;nucleolus;nucleoplasm;small-subunit processome
8187,ZNF239,ZNF239,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
23598,PATZ1,PATZ1,GO9_unique,GO:0005654,nucleoplasm
84124,ZNF394,ZNF394,GO9_unique,GO:0005654,nucleoplasm
84656,GLYR1,GLYR1,GO9_unique,GO:0005654,nucleoplasm
6258,RXRG,RXRG,GO9_unique,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
4659,PPP1R12A,PPP1R12A,GO9_unique,GO:0005654,nucleoplasm
4205,MEF2A,MEF2A,GO9_unique,GO:0005654,nucleoplasm
5307,PITX1,PITX1,GO9_unique,GO:0005730,nucleolus
23246,BOP1,BOP1,GO9_unique,GO:0005654;GO:0005730;GO:0070545,nucleolus;nucleoplasm;PeBoW complex
6939,TCF15,TCF15,GO9_unique,GO:0016607;GO:0090575,nuclear speck;RNA polymerase II transcription regulator complex
11331,PHB2,PHB2,GO9_unique,GO:0016363,nuclear matrix
3151,HMGN2,HMGN2,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
57222,ERGIC1,ERGIC1,GO9_unique,GO:0005654,nucleoplasm
699,BUB1,BUB1,GO9_unique,GO:0005654,nucleoplasm
115353,LRRC42,LRRC42,GO9_unique,GO:0005654,nucleoplasm
3636,INPPL1,INPPL1,GO9_unique,GO:0016607,nuclear speck
114034,TOE1,TOE1,GO9_unique,GO:0005654;GO:0005730;GO:0015030;GO:0016604;GO:0016607,Cajal body;nuclear body;nuclear speck;nucleolus;nucleoplasm
23327,NEDD4L,NEDD4L,GO9_unique,GO:0005654,nucleoplasm
7704,ZBTB16,ZBTB16,GO9_unique,GO:0016604;GO:0016605;GO:0016607,nuclear body;nuclear speck;PML body
7727,ZNF174,ZNF174,GO9_unique,GO:0001650;GO:0016604,fibrillar center;nuclear body
11128,POLR3A,POLR3A,GO9_unique,GO:0005654;GO:0005666,nucleoplasm;RNA polymerase III complex
405,ARNT,ARNT,GO9_unique,GO:0005654;GO:0016604;GO:0034753;GO:0090575,nuclear aryl hydrocarbon receptor complex;nuclear body;nucleoplasm;RNA polymerase II transcription regulator complex
220001,VWCE,VWCE,GO9_unique,GO:0005654,nucleoplasm
9246,UBE2L6,UBE2L6,GO9_unique,GO:0005654,nucleoplasm
378948,RBMY1B,RBMY1B,GO9_unique,GO:0005681,spliceosomal complex
23462,HEY1,HEY1,GO9_unique,GO:0005654,nucleoplasm
5459,POU4F3,POU4F3,GO9_unique,GO:0005654,nucleoplasm
6223,RPS19,RPS19,GO9_unique,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
80196,RNF34,RNF34,GO9_unique,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
91833,WDR20,WDR20,GO9_unique,GO:0005654,nucleoplasm
8110,DPF3,DPF3,GO9_unique,GO:0005654;GO:0016514;GO:0035060;GO:0071565,brahma complex;nBAF complex;nucleoplasm;SWI/SNF complex
22809,ATF5,ATF5,GO9_unique,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
24137,KIF4A,KIF4A,GO9_unique,GO:0016363,nuclear matrix
51340,CRNKL1,CRNKL1,GO9_unique,GO:0005654;GO:0005681;GO:0016607;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071018;GO:0071020,catalytic step 2 spliceosome;nuclear speck;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
6227,RPS21,RPS21,GO9_unique,GO:0005654,nucleoplasm
4090,SMAD5,SMAD5,GO9_unique,GO:0005654;GO:0071144,heteromeric SMAD protein complex;nucleoplasm
57480,PLEKHG1,PLEKHG1,GO9_unique,GO:0005654,nucleoplasm
134218,DNAJC21,DNAJC21,GO9_unique,GO:0005730,nucleolus
29922,NME7,NME7,GO9_unique,GO:0005654,nucleoplasm
29841,GRHL1,GRHL1,GO9_unique,GO:0005654,nucleoplasm
4306,NR3C2,NR3C2,GO9_unique,GO:0005654,nucleoplasm
83640,RAMAC,RAMAC,GO9_unique,GO:0005654;GO:0031533,mRNA capping enzyme complex;nucleoplasm
79961,DENND2D,DENND2D,GO9_unique,GO:0005654,nucleoplasm
57591,MRTFA,MRTFA,GO9_unique,GO:0005654,nucleoplasm
285489,DOK7,DOK7,GO9_unique,GO:0005654,nucleoplasm
124790,HEXIM2,HEXIM2,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
55809,TRERF1,TRERF1,GO9_unique,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm
2101,ESRRA,ESRRA,GO9_unique,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
246744,STH,STH,GO9_unique,GO:0005654,nucleoplasm
55703,POLR3B,POLR3B,GO9_unique,GO:0005654;GO:0005666,nucleoplasm;RNA polymerase III complex
389125,MUSTN1,MUSTN1,GO9_unique,GO:0005654,nucleoplasm
5224,PGAM2,PGAM2,GO9_unique,GO:0005654,nucleoplasm
55228,PNMA8A,PNMA8A,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
80778,ZNF34,ZNF34,GO9_unique,GO:0005654,nucleoplasm
54971,BANP,BANP,GO9_unique,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
222194,RSBN1L,RSBN1L,GO9_unique,GO:0016607,nuclear speck
92345,NAF1,NAF1,GO9_unique,GO:0005654,nucleoplasm
55122,AKIRIN2,AKIRIN2,GO9_unique,GO:0005654,nucleoplasm
4482,MSRA,MSRA,GO9_unique,GO:0005654,nucleoplasm
57862,ZNF410,ZNF410,GO9_unique,GO:0005654,nucleoplasm
116113,FOXP4,FOXP4,GO9_unique,GO:0005654,nucleoplasm
6095,RORA,RORA,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5696,PSMB8,PSMB8,GO9_unique,GO:0005654,nucleoplasm
8864,PER2,PER2,GO9_unique,GO:0005654;GO:0005730;GO:1990512,Cry-Per complex;nucleolus;nucleoplasm
54623,PAF1,PAF1,GO9_unique,GO:0001650;GO:0005654;GO:0016593,Cdc73/Paf1 complex;fibrillar center;nucleoplasm
79031,PDCL3,PDCL3,GO9_unique,GO:0005654;GO:0097356,nucleoplasm;perinucleolar compartment
79077,DCTPP1,DCTPP1,GO9_unique,GO:0005654,nucleoplasm
83481,EPPK1,EPPK1,GO9_unique,GO:0097356,perinucleolar compartment
6428,SRSF3,SRSF3,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
51535,PPHLN1,PPHLN1,GO9_unique,GO:0005654;GO:0140283;GO:0140286,HUSH complex;HUSH2 complex;nucleoplasm
2626,GATA4,GATA4,GO9_unique,GO:0005654;GO:0016604;GO:0090575,nuclear body;nucleoplasm;RNA polymerase II transcription regulator complex
30827,CXXC1,CXXC1,GO9_unique,GO:0005654;GO:0016363;GO:0016607;GO:0031981;GO:0035097;GO:0048188,histone methyltransferase complex;nuclear lumen;nuclear matrix;nuclear speck;nucleoplasm;Set1C/COMPASS complex
8148,TAF15,TAF15,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
51203,NUSAP1,NUSAP1,GO9_unique,GO:0005730,nucleolus
4435,CITED1,CITED1,GO9_unique,GO:0005654,nucleoplasm
9757,KMT2B,KMT2B,GO9_unique,GO:0005654;GO:0035097;GO:0044665,histone methyltransferase complex;MLL1/2 complex;nucleoplasm
3357,HTR2B,HTR2B,GO9_unique,GO:0005654,nucleoplasm
7690,ZNF131,ZNF131,GO9_unique,GO:0005654,nucleoplasm
89797,NAV2,NAV2,GO9_unique,GO:0005654,nucleoplasm
84307,ZNF397,ZNF397,GO9_unique,GO:0005730,nucleolus
694,BTG1,BTG1,GO9_unique,GO:0005654,nucleoplasm
27125,AFF4,AFF4,GO9_unique,GO:0001650;GO:0005654;GO:0008023;GO:0016604;GO:0032783,fibrillar center;nuclear body;nucleoplasm;super elongation complex;transcription elongation factor complex
284252,KCTD1,KCTD1,GO9_unique,GO:0005654,nucleoplasm
7957,EPM2A,EPM2A,GO9_unique,GO:0005654,nucleoplasm
6636,SNRPF,SNRPF,GO9_unique,GO:0005654;GO:0005681;GO:0005682;GO:0005683;GO:0005684;GO:0005685;GO:0005686;GO:0005687;GO:0005689;GO:0005690;GO:0030532;GO:0034693;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071006;GO:0071007;GO:0071009;GO:0071011;GO:0071013;GO:0071014;GO:0071016;GO:0071018;GO:0071020,catalytic step 2 spliceosome;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;precatalytic spliceosome;small nuclear ribonucleoprotein complex;spliceosomal complex;U1 snRNP;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex;U4 snRNP;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac snRNP;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U5 snRNP;U7 snRNP
10178,TENM1,TENM1,GO9_unique,GO:0016363;GO:0016607,nuclear matrix;nuclear speck
56342,PPAN,PPAN,GO9_unique,GO:0005730,nucleolus
29123,ANKRD11,ANKRD11,GO9_unique,GO:0005654,nucleoplasm
9975,NR1D2,NR1D2,GO9_unique,GO:0005654,nucleoplasm
6730,SRP68,SRP68,GO9_unique,GO:0005730,nucleolus
23184,MESD,MESD,GO9_unique,GO:0016604,nuclear body
1399,CRKL,CRKL,GO9_unique,GO:0005654,nucleoplasm
25962,VIRMA,VIRMA,GO9_unique,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
8638,OASL,OASL,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
166863,RBM46,RBM46,GO9_unique,GO:0030895,apolipoprotein B mRNA editing enzyme complex
10626,TRIM16,TRIM16,GO9_unique,GO:0016605,PML body
58986,PGAP6,PGAP6,GO9_unique,GO:0005654,nucleoplasm
389677,RBM12B,RBM12B,GO9_unique,GO:0005654,nucleoplasm
9904,RBM19,RBM19,GO9_unique,GO:0005654;GO:0005730;GO:0016607,nuclear speck;nucleolus;nucleoplasm
64750,SMURF2,SMURF2,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
143241,DYDC1,DYDC1,GO9_unique,GO:0048188,Set1C/COMPASS complex
10138,YAF2,YAF2,GO9_unique,GO:0005654;GO:0035102,nucleoplasm;PRC1 complex
9049,AIP,AIP,GO9_unique,GO:0005654,nucleoplasm
9889,ZBED4,ZBED4,GO9_unique,GO:0005654,nucleoplasm
5447,POR,POR,GO9_unique,GO:0005654,nucleoplasm
51503,CWC15,CWC15,GO9_unique,GO:0005654;GO:0005681;GO:0016607;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071018;GO:0071020,catalytic step 2 spliceosome;nuclear speck;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
3206,HOXA10,HOXA10,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
64855,NIBAN2,NIBAN2,GO9_unique,GO:0005654,nucleoplasm
7015,TERT,TERT,GO9_unique,GO:0000333;GO:0000783;GO:0005654;GO:0005697;GO:0005730;GO:0016605;GO:0016607,nuclear speck;nuclear telomere cap complex;nucleolus;nucleoplasm;PML body;telomerase catalytic core complex;telomerase holoenzyme complex
342371,ATXN1L,ATXN1L,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
11340,EXOSC8,EXOSC8,GO9_unique,GO:0000176;GO:0001650;GO:0005654;GO:0005730;GO:0101019,fibrillar center;nuclear exosome (RNase complex);nucleolar exosome (RNase complex);nucleolus;nucleoplasm
1875,E2F5,E2F5,GO9_unique,GO:0005654;GO:0070176;GO:0090575,DRM complex;nucleoplasm;RNA polymerase II transcription regulator complex
27291,R3HCC1L,R3HCC1L,GO9_unique,GO:0035145,exon-exon junction complex
2491,CENPI,CENPI,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
54014,BRWD1,BRWD1,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
7268,TTC4,TTC4,GO9_unique,GO:0005654,nucleoplasm
204219,CERS3,CERS3,GO9_unique,GO:0005654,nucleoplasm
5782,PTPN12,PTPN12,GO9_unique,GO:0005654,nucleoplasm
6732,SRPK1,SRPK1,GO9_unique,GO:0005654;GO:0016363;GO:0016607,nuclear matrix;nuclear speck;nucleoplasm
54904,NSD3,NSD3,GO9_unique,GO:0005654,nucleoplasm
83931,STK40,STK40,GO9_unique,GO:0005654,nucleoplasm
285643,KIF4B,KIF4B,GO9_unique,GO:0016363,nuclear matrix
132612,ADAD1,ADAD1,GO9_unique,GO:0005730,nucleolus
1736,DKC1,DKC1,GO9_unique,GO:0001650;GO:0005654;GO:0005697;GO:0005730;GO:0015030;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;Cajal body;fibrillar center;nucleolus;nucleoplasm;telomerase holoenzyme complex
6045,RNF2,RNF2,GO9_unique,GO:0005654;GO:0016604;GO:0031519;GO:0035102;GO:0071339,MLL1 complex;nuclear body;nucleoplasm;PcG protein complex;PRC1 complex
9817,KEAP1,KEAP1,GO9_unique,GO:0005654,nucleoplasm
2005,ELK4,ELK4,GO9_unique,GO:0005654,nucleoplasm
22984,PDCD11,PDCD11,GO9_unique,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
56929,FEM1C,FEM1C,GO9_unique,GO:0005654,nucleoplasm
10813,UTP14A,UTP14A,GO9_unique,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
6659,SOX4,SOX4,GO9_unique,GO:0005654,nucleoplasm
23210,JMJD6,JMJD6,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
10987,COPS5,COPS5,GO9_unique,GO:0005654;GO:0008180,COP9 signalosome;nucleoplasm
283248,RCOR2,RCOR2,GO9_unique,GO:0000118,histone deacetylase complex
79622,SNRNP25,SNRNP25,GO9_unique,GO:0005654;GO:0005681;GO:0005689;GO:0034693;GO:0071016,nucleoplasm;spliceosomal complex;U11/U12 snRNP;U12-type precatalytic spliceosome;U12-type spliceosomal complex
7026,NR2F2,NR2F2,GO9_unique,GO:0005654,nucleoplasm
8877,SPHK1,SPHK1,GO9_unique,GO:0005654,nucleoplasm
10891,PPARGC1A,PPARGC1A,GO9_unique,GO:0005654;GO:0016605,nucleoplasm;PML body
6430,SRSF5,SRSF5,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
64839,FBXL17,FBXL17,GO9_unique,GO:0005654,nucleoplasm
55635,DEPDC1,DEPDC1,GO9_unique,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
8270,LAGE3,LAGE3,GO9_unique,GO:0005654;GO:0016604,nuclear body;nucleoplasm
92105,INTS4,INTS4,GO9_unique,GO:0005654;GO:0005730;GO:0032039;GO:0160232,INTAC complex;integrator complex;nucleolus;nucleoplasm
11221,DUSP10,DUSP10,GO9_unique,GO:0005654,nucleoplasm
6282,S100A11,S100A11,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
862,RUNX1T1,RUNX1T1,GO9_unique,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm
402569,KPNA7,KPNA7,GO9_unique,GO:0005654,nucleoplasm
6189,RPS3A,RPS3A,GO9_unique,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
7294,TXK,TXK,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
27005,USP21,USP21,GO9_unique,GO:0005654,nucleoplasm
10425,ARIH2,ARIH2,GO9_unique,GO:0005654,nucleoplasm
5454,POU3F2,POU3F2,GO9_unique,GO:0005654,nucleoplasm
345643,MCIDAS,MCIDAS,GO9_unique,GO:0005654;GO:0005730;GO:0016604,nuclear body;nucleolus;nucleoplasm
8099,CDK2AP1,CDK2AP1,GO9_unique,GO:0005654;GO:0016581,nucleoplasm;NuRD complex
6429,SRSF4,SRSF4,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
285268,ZNF621,ZNF621,GO9_unique,GO:0016607,nuclear speck
79042,TSEN34,TSEN34,GO9_unique,GO:0000214;GO:0005654;GO:0005730,nucleolus;nucleoplasm;tRNA-intron endonuclease complex
55840,EAF2,EAF2,GO9_unique,GO:0005654;GO:0008023;GO:0016607;GO:0032783,nuclear speck;nucleoplasm;super elongation complex;transcription elongation factor complex
10262,SF3B4,SF3B4,GO9_unique,GO:0005654;GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071016;GO:0071018,nucleoplasm;precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex
3309,HSPA5,HSPA5,GO9_unique,GO:0008180,COP9 signalosome
9770,RASSF2,RASSF2,GO9_unique,GO:0005654,nucleoplasm
5653,KLK6,KLK6,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
56919,DHX33,DHX33,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
55192,DNAJC17,DNAJC17,GO9_unique,GO:0005681,spliceosomal complex
53938,PPIL3,PPIL3,GO9_unique,GO:0005654;GO:0005681;GO:0071013,catalytic step 2 spliceosome;nucleoplasm;spliceosomal complex
8621,CDK13,CDK13,GO9_unique,GO:0005654;GO:0008024;GO:0016607;GO:0019908,cyclin/CDK positive transcription elongation factor complex;nuclear cyclin-dependent protein kinase holoenzyme complex;nuclear speck;nucleoplasm
58517,RBM25,RBM25,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
22861,NLRP1,NLRP1,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
768,CA9,CA9,GO9_unique,GO:0005730,nucleolus
4802,NFYC,NFYC,GO9_unique,GO:0005654;GO:0016602;GO:0090575,CCAAT-binding factor complex;nucleoplasm;RNA polymerase II transcription regulator complex
9939,RBM8A,RBM8A,GO9_unique,GO:0005654;GO:0005681;GO:0016607;GO:0035145;GO:0071006;GO:0071007;GO:0071013;GO:0071020;GO:1990501,catalytic step 2 spliceosome;exon-exon junction complex;exon-exon junction subcomplex mago-y14;nuclear speck;nucleoplasm;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
4627,MYH9,MYH9,GO9_unique,GO:0008180,COP9 signalosome
1050,CEBPA,CEBPA,GO9_unique,GO:0005654;GO:0005730;GO:0036488;GO:0090575;GO:1990647,C/EBP complex;CHOP-C/EBP complex;nucleolus;nucleoplasm;RNA polymerase II transcription regulator complex
51637,RTRAF,RTRAF,GO9_unique,GO:0005654,nucleoplasm
51773,RSF1,RSF1,GO9_unique,GO:0005654;GO:0031213,nucleoplasm;RSF complex
55784,MCTP2,MCTP2,GO9_unique,GO:0005654,nucleoplasm
51701,NLK,NLK,GO9_unique,GO:0005654,nucleoplasm
1058,CENPA,CENPA,GO9_unique,GO:0005654,nucleoplasm
7756,ZNF207,ZNF207,GO9_unique,GO:0005654,nucleoplasm
29883,CNOT7,CNOT7,GO9_unique,GO:0016604;GO:0016607,nuclear body;nuclear speck
57492,ARID1B,ARID1B,GO9_unique,GO:0005654;GO:0016514;GO:0035060;GO:0071564;GO:0071565;GO:0140092,bBAF complex;brahma complex;nBAF complex;npBAF complex;nucleoplasm;SWI/SNF complex
339230,CCDC137,CCDC137,GO9_unique,GO:0005654;GO:0005730,nucleolus;nucleoplasm
64105,CENPK,CENPK,GO9_unique,GO:0005654,nucleoplasm
3218,HOXB8,HOXB8,GO9_unique,GO:0005654,nucleoplasm
5093,PCBP1,PCBP1,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
54959,ODAM,ODAM,GO9_unique,GO:0005654,nucleoplasm
51132,RLIM,RLIM,GO9_unique,GO:0005654,nucleoplasm
4013,VWA5A,VWA5A,GO9_unique,GO:0005654,nucleoplasm
10568,SLC34A2,SLC34A2,GO9_unique,GO:0005654,nucleoplasm
283149,BCL9L,BCL9L,GO9_unique,GO:0001650;GO:0005654;GO:1990907,beta-catenin-TCF complex;fibrillar center;nucleoplasm
4091,SMAD6,SMAD6,GO9_unique,GO:0071144,heteromeric SMAD protein complex
6193,RPS5,RPS5,GO9_unique,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
84321,THOC3,THOC3,GO9_unique,GO:0000346;GO:0000445;GO:0005654;GO:0016607,nuclear speck;nucleoplasm;THO complex part of transcription export complex;transcription export complex
1659,DHX8,DHX8,GO9_unique,GO:0005654;GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071020,catalytic step 2 spliceosome;nucleoplasm;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
2117,ETV3,ETV3,GO9_unique,GO:0090571,RNA polymerase II transcription repressor complex
11016,ATF7,ATF7,GO9_unique,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
55793,MINDY1,MINDY1,GO9_unique,GO:0005654,nucleoplasm
3054,HCFC1,HCFC1,GO9_unique,GO:0005654;GO:0035097;GO:0044665;GO:0048188;GO:0071339,histone methyltransferase complex;MLL1 complex;MLL1/2 complex;nucleoplasm;Set1C/COMPASS complex
116986,AGAP2,AGAP2,GO9_unique,GO:0005654,nucleoplasm
23091,ZC3H13,ZC3H13,GO9_unique,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
51755,CDK12,CDK12,GO9_unique,GO:0005654;GO:0008024;GO:0016607;GO:0019908,cyclin/CDK positive transcription elongation factor complex;nuclear cyclin-dependent protein kinase holoenzyme complex;nuclear speck;nucleoplasm
6195,RPS6KA1,RPS6KA1,GO9_unique,GO:0005654,nucleoplasm
3316,HSPB2,HSPB2,GO9_unique,GO:0005654,nucleoplasm
3209,HOXA13,HOXA13,GO9_unique,GO:0005654,nucleoplasm
84868,HAVCR2,HAVCR2,GO9_unique,GO:0016592,mediator complex
