gene_id,symbol,all_symbols,go_ids,go_names
25930,PTPN23,PTPN23,GO:0005654;GO:0016604,nuclear body;nucleoplasm
25932,CLIC4,CLIC4,GO:0016363,nuclear matrix
25936,NSL1,NSL1,GO:0016607,nuclear speck
25937,WWTR1,WWTR1,GO:0005654;GO:0016604,nuclear body;nucleoplasm
25939,SAMHD1,SAMHD1,GO:0000724;GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nucleoplasm
25942,SIN3A,SIN3A,GO:0000118;GO:0005654;GO:0005730;GO:0070822,histone deacetylase complex;nucleolus;nucleoplasm;Sin3-type complex
25946,ZNF385A,ZNF385A,GO:0005654;GO:0005730;GO:0006974,DNA damage response;nucleolus;nucleoplasm
25949,SYF2,SYF2,GO:0005654;GO:0005681;GO:0007095;GO:0016607;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;mitotic G2 DNA damage checkpoint signaling;nuclear speck;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
25957,PNISR,PNISR,GO:0016607,nuclear speck
25962,VIRMA,VIRMA,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
25972,UNC50,UNC50,GO:0005637,nuclear inner membrane
25974,MMACHC,MMACHC,GO:0005654,nucleoplasm
25978,CHMP2B,CHMP2B,GO:0005643,nuclear pore
25980,AAR2,AAR2,GO:0005681;GO:0005682,spliceosomal complex;U5 snRNP
25983,NGDN,NGDN,GO:0005730;GO:0032040,nucleolus;small-subunit processome
25988,HINFP,HINFP,GO:0000077;GO:0005654;GO:0005730;GO:0006281;GO:0015030,Cajal body;DNA damage checkpoint signaling;DNA repair;nucleolus;nucleoplasm
25998,IBTK,IBTK,GO:0005654,nucleoplasm
26009,ZZZ3,ZZZ3,GO:0005654;GO:0005730,nucleolus;nucleoplasm
26010,SPATS2L,SPATS2L,GO:0005730,nucleolus
26012,NSMF,NSMF,GO:0005635;GO:0005654;GO:0016363;GO:0031965,nuclear envelope;nuclear matrix;nuclear membrane;nucleoplasm
26013,L3MBTL1,L3MBTL1,GO:0005654;GO:0005730;GO:0016604;GO:0061793,chromatin lock complex;nuclear body;nucleolus;nucleoplasm
26017,FAM32A,FAM32A,GO:0005654;GO:0005681;GO:0005730;GO:0071006;GO:0071007,nucleolus;nucleoplasm;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
26019,UPF2,UPF2,GO:0035145,exon-exon junction complex
26022,TMEM98,TMEM98,GO:0005654,nucleoplasm
26031,OSBPL3,OSBPL3,GO:0005730;GO:0031965,nuclear membrane;nucleolus
26036,ZNF451,ZNF451,GO:0005654;GO:0016605,nucleoplasm;PML body
26038,CHD5,CHD5,GO:0005654;GO:0016581;GO:0016607,nuclear speck;nucleoplasm;NuRD complex
26039,SS18L1,SS18L1,GO:0005654;GO:0071565,nBAF complex;nucleoplasm
26040,SETBP1,SETBP1,GO:0005654;GO:0016604,nuclear body;nucleoplasm
26043,UBXN7,UBXN7,GO:0005654,nucleoplasm
26048,ZNF500,ZNF500,GO:0005654,nucleoplasm
26049,FAM169A,FAM169A,GO:0005635;GO:0005637;GO:0031965,nuclear envelope;nuclear inner membrane;nuclear membrane
26051,PPP1R16B,PPP1R16B,GO:0016607,nuclear speck
26053,AUTS2,AUTS2,GO:0035102,PRC1 complex
26054,SENP6,SENP6,GO:0005654,nucleoplasm
26057,ANKRD17,ANKRD17,GO:0005654,nucleoplasm
26058,GIGYF2,GIGYF2,GO:0031571,mitotic G1 DNA damage checkpoint signaling
26064,RAI14,RAI14,GO:0005654,nucleoplasm
26073,POLDIP2,POLDIP2,GO:0006281;GO:0006974;GO:0070987,DNA damage response;DNA repair;error-free translesion synthesis
26092,TOR1AIP1,TOR1AIP1,GO:0005635;GO:0005637;GO:0031965,nuclear envelope;nuclear inner membrane;nuclear membrane
26093,CCDC9,CCDC9,GO:0035145,exon-exon junction complex
26094,DCAF4,DCAF4,GO:0005654,nucleoplasm
26095,PTPN20,PTPN20,GO:0005654,nucleoplasm
26097,CHTOP,CHTOP,GO:0000346;GO:0005654;GO:0005730;GO:0016607,nuclear speck;nucleolus;nucleoplasm;transcription export complex
26108,PYGO1,PYGO1,GO:0005654,nucleoplasm
26121,PRPF31,PRPF31,GO:0005654;GO:0005681;GO:0005684;GO:0005687;GO:0005690;GO:0015030;GO:0016607;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071016;GO:0071339;GO:0097526,Cajal body;MLL1 complex;nuclear speck;nucleoplasm;precatalytic spliceosome;spliceosomal complex;spliceosomal tri-snRNP complex;U12-type precatalytic spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex;U4 snRNP;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac snRNP;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex
26122,EPC2,EPC2,GO:0006281;GO:0006974,DNA damage response;DNA repair
26137,ZBTB20,ZBTB20,GO:0005654;GO:0016604,nuclear body;nucleoplasm
26145,IRF2BP1,IRF2BP1,GO:0005654,nucleoplasm
26147,PHF19,PHF19,GO:0005654;GO:0035098,ESC/E(Z) complex;nucleoplasm
2615,LRRC32,LRRC32,GO:0005654,nucleoplasm
26155,NOC2L,NOC2L,GO:0005654;GO:0005730;GO:0030690;GO:0030691,Noc1p-Noc2p complex;Noc2p-Noc3p complex;nucleolus;nucleoplasm
26156,RSL1D1,RSL1D1,GO:0005730,nucleolus
26166,RGS22,RGS22,GO:0001650,fibrillar center
26168,SENP3,SENP3,GO:0005654;GO:0005730;GO:0071339,MLL1 complex;nucleolus;nucleoplasm
261726,TIPRL,TIPRL,GO:0000077,DNA damage checkpoint signaling
26173,INTS1,INTS1,GO:0005654;GO:0031965;GO:0032039;GO:0160232,INTAC complex;integrator complex;nuclear membrane;nucleoplasm
26205,GMEB2,GMEB2,GO:0005654,nucleoplasm
26224,FBXL3,FBXL3,GO:0016604,nuclear body
26228,STAP1,STAP1,GO:0016604,nuclear body
2623,GATA1,GATA1,GO:0005654,nucleoplasm
26230,TIAM2,TIAM2,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
26235,FBXL4,FBXL4,GO:0016607,nuclear speck
2624,GATA2,GATA2,GO:0005654,nucleoplasm
26240,FAM50B,FAM50B,GO:0005654,nucleoplasm
2625,GATA3,GATA3,GO:0005654,nucleoplasm
26256,CABYR,CABYR,GO:0005654,nucleoplasm
2626,GATA4,GATA4,GO:0005654;GO:0016604;GO:0090575,nuclear body;nucleoplasm;RNA polymerase II transcription regulator complex
26260,FBXO25,FBXO25,GO:0005730,nucleolus
2627,GATA6,GATA6,GO:0005654,nucleoplasm
26270,FBXO6,FBXO6,GO:0000077;GO:0006281;GO:0006974,DNA damage checkpoint signaling;DNA damage response;DNA repair
26271,FBXO5,FBXO5,GO:0005654;GO:0006974,DNA damage response;nucleoplasm
26277,TINF2,TINF2,GO:0000783;GO:0005654;GO:0016363;GO:0016604;GO:0070187,nuclear body;nuclear matrix;nuclear telomere cap complex;nucleoplasm;shelterin complex
26287,ANKRD2,ANKRD2,GO:0016605,PML body
26297,SERGEF,SERGEF,GO:0005654,nucleoplasm
26298,EHF,EHF,GO:0005654,nucleoplasm
26353,HSPB8,HSPB8,GO:0005654,nucleoplasm
26354,GNL3,GNL3,GO:0005654;GO:0005730;GO:0016604,nuclear body;nucleolus;nucleoplasm
2643,GCH1,GCH1,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm
2644,GCHFR,GCHFR,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm
2645,GCK,GCK,GO:0005654,nucleoplasm
2646,GCKR,GCKR,GO:0005654,nucleoplasm
26469,PTPN18,PTPN18,GO:0005654,nucleoplasm
26471,NUPR1,NUPR1,GO:0005654;GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;nucleoplasm
2648,KAT2A,KAT2A,GO:0005654;GO:0033276,nucleoplasm;transcription factor TFTC complex
2649,NR6A1,NR6A1,GO:0005654,nucleoplasm
2650,GCNT1,GCNT1,GO:0016607,nuclear speck
26502,NARF,NARF,GO:0005638;GO:0005652;GO:0005654;GO:0005730;GO:0031981,lamin filament;nuclear lamina;nuclear lumen;nucleolus;nucleoplasm
26508,HEYL,HEYL,GO:0005654,nucleoplasm
26509,MYOF,MYOF,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane
26512,INTS6,INTS6,GO:0005654;GO:0032039;GO:0160232,INTAC complex;integrator complex;nucleoplasm
26523,AGO1,AGO1,GO:0005654,nucleoplasm
26528,DAZAP1,DAZAP1,GO:0005654,nucleoplasm
26574,AATF,AATF,GO:0005730;GO:0032040,nucleolus;small-subunit processome
26609,VCX,VCX,GO:0005730,nucleolus
26610,ELP4,ELP4,GO:0005654;GO:0008023,nucleoplasm;transcription elongation factor complex
266743,NPAS4,NPAS4,GO:0005654,nucleoplasm
2672,GFI1,GFI1,GO:0006974;GO:0016363;GO:0016604,DNA damage response;nuclear body;nuclear matrix
26747,NUFIP1,NUFIP1,GO:0005654;GO:0005726;GO:0005730;GO:0008023;GO:0016363,nuclear matrix;nucleolus;nucleoplasm;perichromatin fibrils;transcription elongation factor complex
2692,GHRHR,GHRHR,GO:0005637;GO:0005640;GO:0016363,nuclear inner membrane;nuclear matrix;nuclear outer membrane
26959,HBP1,HBP1,GO:0016607,nuclear speck
26986,PABPC1,PABPC1,GO:0005681;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex
26993,AKAP8L,AKAP8L,GO:0005654;GO:0016363;GO:0016605;GO:0016607,nuclear matrix;nuclear speck;nucleoplasm;PML body
27000,DNAJC2,DNAJC2,GO:0005654;GO:0005730,nucleolus;nucleoplasm
27005,USP21,USP21,GO:0005654,nucleoplasm
27006,FGF22,FGF22,GO:0005730,nucleolus
27022,FOXD3,FOXD3,GO:0005654,nucleoplasm
27030,MLH3,MLH3,GO:0000710;GO:0000794;GO:0000795;GO:0005712;GO:0006281;GO:0006298;GO:0006974,chiasma;condensed nuclear chromosome;DNA damage response;DNA repair;meiotic mismatch repair;mismatch repair;synaptonemal complex
27033,ZBTB32,ZBTB32,GO:0005654,nucleoplasm
27040,LAT,LAT,GO:0008180,COP9 signalosome
27042,UTP25,UTP25,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
27043,PELP1,PELP1,GO:0005654;GO:0005730;GO:0071339,MLL1 complex;nucleolus;nucleoplasm
27063,ANKRD1,ANKRD1,GO:0005654,nucleoplasm
27067,STAU2,STAU2,GO:0005654;GO:0005730;GO:0031965,nuclear membrane;nucleolus;nucleoplasm
27086,FOXP1,FOXP1,GO:0005654;GO:0006974,DNA damage response;nucleoplasm
27097,TAF5L,TAF5L,GO:0016607;GO:0033276,nuclear speck;transcription factor TFTC complex
27101,CACYBP,CACYBP,GO:0005641;GO:0005654,nuclear envelope lumen;nucleoplasm
27102,EIF2AK1,EIF2AK1,GO:0005654,nucleoplasm
27107,ZBTB11,ZBTB11,GO:0005654;GO:0005730,nucleolus;nucleoplasm
27111,SDCBP2,SDCBP2,GO:0005654;GO:0005730;GO:0016607,nuclear speck;nucleolus;nucleoplasm
27113,BBC3,BBC3,GO:0006974;GO:0042771,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
27125,AFF4,AFF4,GO:0001650;GO:0005654;GO:0008023;GO:0016604;GO:0032783,fibrillar center;nuclear body;nucleoplasm;super elongation complex;transcription elongation factor complex
27127,SMC1B,SMC1B,GO:0000794;GO:0000795;GO:0000800;GO:0005654,condensed nuclear chromosome;lateral element;nucleoplasm;synaptonemal complex
27129,HSPB7,HSPB7,GO:0015030,Cajal body
27134,TJP3,TJP3,GO:0005654,nucleoplasm
27141,CIDEB,CIDEB,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
27161,AGO2,AGO2,GO:0005654,nucleoplasm
27178,IL37,IL37,GO:0005654,nucleoplasm
27183,VPS4A,VPS4A,GO:0005643,nuclear pore
27231,NMRK2,NMRK2,GO:0005654,nucleoplasm
27238,GPKOW,GPKOW,GO:0005654;GO:0005681;GO:0071018,nucleoplasm;spliceosomal complex;U12-type catalytic step 2 spliceosome
27243,CHMP2A,CHMP2A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore
27244,SESN1,SESN1,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
27245,AHDC1,AHDC1,GO:0005654,nucleoplasm
27252,KLHL20,KLHL20,GO:0016605,PML body
27258,LSM3,LSM3,GO:0005654;GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071013,catalytic step 2 spliceosome;nucleoplasm;precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP
27287,VENTX,VENTX,GO:0005654,nucleoplasm
27291,R3HCC1L,R3HCC1L,GO:0035145,exon-exon junction complex
27292,DIMT1,DIMT1,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
27296,TP53TG5,TP53TG5,GO:0005730,nucleolus
27297,CRCP,CRCP,GO:0005654;GO:0005666,nucleoplasm;RNA polymerase III complex
27301,APEX2,APEX2,GO:0001650;GO:0005654;GO:0006281;GO:0006284;GO:0006974,base-excision repair;DNA damage response;DNA repair;fibrillar center;nucleoplasm
27309,ZNF330,ZNF330,GO:0005654;GO:0005730,nucleolus;nucleoplasm
27316,RBMX,RBMX,GO:0005654;GO:0005681;GO:0044530;GO:0071013,catalytic step 2 spliceosome;nucleoplasm;spliceosomal complex;supraspliceosomal complex
27324,TOX3,TOX3,GO:0005654,nucleoplasm
27327,TNRC6A,TNRC6A,GO:0005654,nucleoplasm
2733,GLE1,GLE1,GO:0005635;GO:0005643;GO:0005730;GO:0031965;GO:0044614,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore cytoplasmic filaments;nucleolus
27330,RPS6KA6,RPS6KA6,GO:0005654;GO:0030330,"DNA damage response, signal transduction by p53 class mediator;nucleoplasm"
27332,ZNF638,ZNF638,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
27336,HTATSF1,HTATSF1,GO:0000724;GO:0005654;GO:0005681;GO:0005684;GO:0005686;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nucleoplasm;spliceosomal complex;U2 snRNP;U2-type spliceosomal complex
27338,UBE2S,UBE2S,GO:0005654;GO:0005680,anaphase-promoting complex;nucleoplasm
27339,PRPF19,PRPF19,GO:0000077;GO:0005654;GO:0005662;GO:0005681;GO:0006281;GO:0006303;GO:0006974;GO:0016607;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;DNA damage checkpoint signaling;DNA damage response;DNA repair;DNA replication factor A complex;double-strand break repair via nonhomologous end joining;nuclear speck;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
27340,UTP20,UTP20,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome
27341,RRP7A,RRP7A,GO:0005654;GO:0005730;GO:0032040;GO:0032545;GO:0034456,CURI complex;nucleolus;nucleoplasm;small-subunit processome;UTP-C complex
27343,POLL,POLL,GO:0000724;GO:0005654;GO:0006281;GO:0006287;GO:0006289;GO:0006303;GO:0006974,"base-excision repair, gap-filling;DNA damage response;DNA repair;double-strand break repair via homologous recombination;double-strand break repair via nonhomologous end joining;nucleoplasm;nucleotide-excision repair"
27346,TMEM97,TMEM97,GO:0031965,nuclear membrane
27347,STK39,STK39,GO:0005654,nucleoplasm
27348,TOR1B,TOR1B,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane
2735,GLI1,GLI1,GO:0005654,nucleoplasm
2736,GLI2,GLI2,GO:0005654;GO:0005730,nucleolus;nucleoplasm
2737,GLI3,GLI3,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
2739,GLO1,GLO1,GO:0005654,nucleoplasm
274,BIN1,BIN1,GO:0090571,RNA polymerase II transcription repressor complex
27429,HTRA2,HTRA2,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
27433,TOR2A,TOR2A,GO:0005635,nuclear envelope
27434,POLM,POLM,GO:0005654;GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;nucleoplasm
27443,CECR2,CECR2,GO:0031010;GO:0090537,CERF complex;ISWI-type complex
2765,GML,GML,GO:0030330,"DNA damage response, signal transduction by p53 class mediator"
2776,GNAQ,GNAQ,GO:0031965,nuclear membrane
2781,GNAZ,GNAZ,GO:0005635,nuclear envelope
2794,GNL1,GNL1,GO:0006974,DNA damage response
2810,SFN,SFN,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
28227,PPP2R3B,PPP2R3B,GO:0005654,nucleoplasm
283,ANG,ANG,GO:0005730,nucleolus
283106,CSNK2A3,CSNK2A3,GO:0006302,double-strand break repair
283129,MAJIN,MAJIN,GO:0005635;GO:0005637;GO:0031965;GO:1990918,double-strand break repair involved in meiotic recombination;nuclear envelope;nuclear inner membrane;nuclear membrane
283149,BCL9L,BCL9L,GO:0001650;GO:0005654;GO:1990907,beta-catenin-TCF complex;fibrillar center;nucleoplasm
283248,RCOR2,RCOR2,GO:0000118,histone deacetylase complex
283417,DPY19L2,DPY19L2,GO:0005637,nuclear inner membrane
283489,CHAMP1,CHAMP1,GO:0005654;GO:0016604,nuclear body;nucleoplasm
283677,REC114,REC114,GO:0000794,condensed nuclear chromosome
283742,FAM98B,FAM98B,GO:0005654,nucleoplasm
283847,TERB1,TERB1,GO:0005635;GO:0005637;GO:0070187;GO:1990918,double-strand break repair involved in meiotic recombination;nuclear envelope;nuclear inner membrane;shelterin complex
283899,INO80E,INO80E,GO:0005654;GO:0005730;GO:0006281;GO:0006974;GO:0031011,DNA damage response;DNA repair;Ino80 complex;nucleolus;nucleoplasm
283989,TSEN54,TSEN54,GO:0000214;GO:0005654;GO:0005730,nucleolus;nucleoplasm;tRNA-intron endonuclease complex
284058,KANSL1,KANSL1,GO:0005654;GO:0071339,MLL1 complex;nucleoplasm
284071,MEIOC,MEIOC,GO:0006302,double-strand break repair
284110,GSDMA,GSDMA,GO:0005654;GO:0016604,nuclear body;nucleoplasm
284119,CAVIN1,CAVIN1,GO:0005654,nucleoplasm
284131,ENDOV,ENDOV,GO:0005730;GO:0006281,DNA repair;nucleolus
284252,KCTD1,KCTD1,GO:0005654,nucleoplasm
284323,ZNF780A,ZNF780A,GO:0005654,nucleoplasm
284355,TPRX1,TPRX1,GO:0005654,nucleoplasm
284371,ZNF841,ZNF841,GO:0031981,nuclear lumen
284680,SPATA46,SPATA46,GO:0031965,nuclear membrane
284695,ZNF326,ZNF326,GO:0016363,nuclear matrix
284697,BTBD8,BTBD8,GO:0005654,nucleoplasm
285190,RGPD4,RGPD4,GO:0005643,nuclear pore
2852,GPER1,GPER1,GO:0005635,nuclear envelope
285268,ZNF621,ZNF621,GO:0016607,nuclear speck
285381,DPH3,DPH3,GO:0005654,nucleoplasm
285386,TPRG1,TPRG1,GO:0005654,nucleoplasm
285489,DOK7,DOK7,GO:0005654,nucleoplasm
285498,RNF212,RNF212,GO:0000795,synaptonemal complex
285636,RIMOC1,RIMOC1,GO:0005654,nucleoplasm
285643,KIF4B,KIF4B,GO:0016363,nuclear matrix
285671,RNF180,RNF180,GO:0005635,nuclear envelope
285855,RPL7L1,RPL7L1,GO:0005730,nucleolus
285989,ZNF789,ZNF789,GO:0005654,nucleoplasm
286053,NSMCE2,NSMCE2,GO:0000724;GO:0005654;GO:0006281;GO:0006303;GO:0006974;GO:0016604;GO:0016605,DNA damage response;DNA repair;double-strand break repair via homologous recombination;double-strand break repair via nonhomologous end joining;nuclear body;nucleoplasm;PML body
286205,SCAI,SCAI,GO:0005654,nucleoplasm
286257,PAXX,PAXX,GO:0005654;GO:0006281;GO:0006303;GO:0006974;GO:0043564,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;Ku70:Ku80 complex;nucleoplasm
286262,TPRN,TPRN,GO:0005654,nucleoplasm
286362,OR13C9,OR13C9,GO:0005654,nucleoplasm
286365,OR13D1,OR13D1,GO:0005654,nucleoplasm
286826,LIN9,LIN9,GO:0005654;GO:0070176;GO:0090575,DRM complex;nucleoplasm;RNA polymerase II transcription regulator complex
2869,GRK5,GRK5,GO:0016607;GO:0031965,nuclear membrane;nuclear speck
2872,MKNK2,MKNK2,GO:0016604;GO:0016605,nuclear body;PML body
2873,GPS1,GPS1,GO:0005654;GO:0008180,COP9 signalosome;nucleoplasm
2874,GPS2,GPS2,GO:0005654,nucleoplasm
2879,GPX4,GPX4,GO:0005635,nuclear envelope
2885,GRB2,GRB2,GO:0005654;GO:0008180;GO:0042770,COP9 signalosome;nucleoplasm;signal transduction in response to DNA damage
28952,CCDC22,CCDC22,GO:0005654,nucleoplasm
28959,TMEM176B,TMEM176B,GO:0031965,nuclear membrane
28960,DCPS,DCPS,GO:0005654,nucleoplasm
28970,C11orf54,C11orf54,GO:0006974,DNA damage response
28984,RGCC,RGCC,GO:0005654;GO:0005730,nucleolus;nucleoplasm
28985,MCTS1,MCTS1,GO:0006974,DNA damage response
28986,MAGEH1,MAGEH1,GO:0005730,nucleolus
28987,NOB1,NOB1,GO:0005654,nucleoplasm
28989,NTMT1,NTMT1,GO:0005654,nucleoplasm
28990,ASTE1,ASTE1,GO:0000724;GO:0006303,double-strand break repair via homologous recombination;double-strand break repair via nonhomologous end joining
28991,COMMD5,COMMD5,GO:0005654,nucleoplasm
28992,MACROD1,MACROD1,GO:0005654;GO:0006974,DNA damage response;nucleoplasm
28996,HIPK2,HIPK2,GO:0005654;GO:0006974;GO:0016604;GO:0016605;GO:0030330;GO:0042771;GO:0090575,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;nuclear body;nucleoplasm;PML body;RNA polymerase II transcription regulator complex"
28999,KLF15,KLF15,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
29028,ATAD2,ATAD2,GO:0005654,nucleoplasm
29057,FAM156A,FAM156A,GO:0005635,nuclear envelope
29063,ZCCHC4,ZCCHC4,GO:0005730,nucleolus
29072,SETD2,SETD2,GO:0005654;GO:0006281;GO:0006298;GO:0006974,DNA damage response;DNA repair;mismatch repair;nucleoplasm
29079,MED4,MED4,GO:0005654;GO:0016592;GO:0070847,core mediator complex;mediator complex;nucleoplasm
2908,NR3C1,NR3C1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
29080,CCDC59,CCDC59,GO:0005654,nucleoplasm
29081,METTL5,METTL5,GO:0001650;GO:0005730,fibrillar center;nucleolus
29082,CHMP4A,CHMP4A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore
29086,BABAM1,BABAM1,GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0007095;GO:0016604;GO:0070531;GO:0070552;GO:0140861,BRCA1-A complex;BRISC complex;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;mitotic G2 DNA damage checkpoint signaling;nuclear body;nucleoplasm
29087,THYN1,THYN1,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
29089,UBE2T,UBE2T,GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;nucleoplasm
29098,RANGRF,RANGRF,GO:0005654,nucleoplasm
29099,COMMD9,COMMD9,GO:0005654,nucleoplasm
29101,SSU72,SSU72,GO:0005847,mRNA cleavage and polyadenylation specificity factor complex
29102,DROSHA,DROSHA,GO:0005654;GO:0005730;GO:0070877,microprocessor complex;nucleolus;nucleoplasm
29104,HEMK2,HEMK2,GO:0035097,histone methyltransferase complex
29105,CFAP20,CFAP20,GO:0005654,nucleoplasm
29107,NXT1,NXT1,GO:0005643;GO:0005654;GO:0016607;GO:0042272;GO:0044613,nuclear pore;nuclear pore central transport channel;nuclear RNA export factor complex;nuclear speck;nucleoplasm
29108,PYCARD,PYCARD,GO:0005654;GO:0005730;GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;nucleolus;nucleoplasm
