symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
PHF5A,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0071005;GO:0071006;GO:0071011;GO:0071016;GO:0071018,precatalytic spliceosome;spliceosomal complex;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:12234937;PMID:15146077;PMID:27720643;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:36797247;PMID:38484052;PMID:39068178;PMID:39809272,Q7RTV0,ComplexPortal;GO_Central;UniProt,19
PINX1,GO:0000228,nuclear chromosome,IDA,ECO:0000314,PMID:19393617,Q96BK5,UniProt,1
PIP5K1A,GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,IDA,ECO:0000314,PMID:18305108,Q99755,UniProt,1
PLA2G4A,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:11375391,P47712,UniProt,1
PLA2G4C,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q9UP65,GO_Central,1
PLAAT1,GO:0005641,nuclear envelope lumen,ISS,ECO:0000250,GO_REF:0000024,Q9HDD0,UniProt,1
PLAAT3,GO:0005635,nuclear envelope,ISS,ECO:0000250,GO_REF:0000024,P53816,UniProt,1
PLCG1,GO:0008180,COP9 signalosome,IDA,ECO:0000314,PMID:22561606,P19174,UniProt,1
PLPP6,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:20110354,Q8IY26,UniProt,1
PLPP7,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q8NBV4,GO_Central,1
PLRG1,GO:0005662;GO:0005681;GO:0031965;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071018;GO:0071020,catalytic step 2 spliceosome;DNA replication factor A complex;nuclear membrane;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000052;PMID:11991638;PMID:24332808;PMID:28076346;PMID:30728453;PMID:33509932;PMID:35705093;PMID:39068178,D6RA26;H0YAA2;O43660,ComplexPortal;GO_Central;HPA;UniProt,16
PMS1,GO:0032390,MutLbeta complex,IPI,ECO:0000353,PMID:11292842,P54277,ComplexPortal,1
PMS2,GO:0032389,MutLalpha complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11292842,P54278,ComplexPortal;GO_Central,2
PNKP,GO:0070421,DNA ligase III-XRCC1 complex,NAS,ECO:0005547,PMID:33087283,Q96T60,ComplexPortal,1
PNN,GO:0035145;GO:0071013,catalytic step 2 spliceosome;exon-exon junction complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:11991638;PMID:16314458,Q9H307,GO_Central;UniProt,3
PNO1,GO:0032040,small-subunit processome,IDA;NAS,ECO:0000314;ECO:0005547,PMID:34516797,Q9NRX1,ComplexPortal;UniProt,2
POLA1,GO:0005635;GO:0005658,alpha DNA polymerase:primase complex;nuclear envelope,IBA;IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:2175912;PMID:2243771;PMID:22465957;PMID:26975377;PMID:8026492;PMID:9518481,P09884,ComplexPortal;FlyBase;GO_Central;UniProt,8
POLA2,GO:0005658,alpha DNA polymerase:primase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:22465957;PMID:26975377;PMID:8026492,Q14181,ComplexPortal;FlyBase;GO_Central;UniProt,5
POLB,GO:0070421,DNA ligase III-XRCC1 complex,NAS,ECO:0005547,PMID:33087283,P06746,ComplexPortal,1
POLD1,GO:0000109;GO:0043625,delta DNA polymerase complex;nucleotide-excision repair complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11595739;PMID:12403614;PMID:20713449;PMID:22465957,P28340,ComplexPortal;FlyBase;GO_Central;UniProt,5
POLD2,GO:0043625,delta DNA polymerase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11595739;PMID:12403614;PMID:22465957,P49005,ComplexPortal;FlyBase;GO_Central;UniProt,4
POLD3,GO:0043625,delta DNA polymerase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11595739;PMID:12403614;PMID:22465957,Q15054,ComplexPortal;FlyBase;GO_Central;UniProt,4
POLD4,GO:0043625,delta DNA polymerase complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:12403614,Q9HCU8,ComplexPortal;GO_Central,2
POLDIP3,GO:0000346,transcription export complex,NAS,ECO:0005547,PMID:33191911,Q9BY77,ComplexPortal,1
POLE,GO:0008622,epsilon DNA polymerase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10801849;PMID:22465957,Q07864,ComplexPortal;FlyBase;GO_Central;UniProt,4
POLE2,GO:0008622,epsilon DNA polymerase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10801849;PMID:22465957,P56282,ComplexPortal;FlyBase;GO_Central;UniProt,4
POLE3,GO:0008622;GO:0008623,CHRAC;epsilon DNA polymerase complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:10801849;PMID:10880450,Q9NRF9,ComplexPortal;GO_Central;UniProt,5
POLE4,GO:0008622,epsilon DNA polymerase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10801849,Q9NR33,ComplexPortal;GO_Central;UniProt,3
POLR1A,GO:0005736,RNA polymerase I complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:34671025;PMID:34887565;PMID:36271492,O95602,ComplexPortal;GO_Central;UniProt,4
POLR1B,GO:0005736,RNA polymerase I complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:34671025;PMID:34887565;PMID:36271492,Q9H9Y6,ComplexPortal;GO_Central;UniProt,4
POLR1C,GO:0005666;GO:0005736,RNA polymerase I complex;RNA polymerase III complex,IBA;IDA;IPI;ISS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9540830,O15160,ComplexPortal;GO_Central;MGI;PINC;UniProt,11
POLR1D,GO:0005666;GO:0005736,RNA polymerase I complex;RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492,P0DPB6,ComplexPortal;GO_Central;UniProt,9
POLR1E,GO:0005736,RNA polymerase I complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16809778;PMID:34671025;PMID:34887565;PMID:36271492,Q9GZS1,ComplexPortal;GO_Central;UniProt,5
POLR1F,GO:0005736,RNA polymerase I complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:34671025;PMID:34887565;PMID:36271492,Q3B726,ComplexPortal;GO_Central;UniProt,4
POLR1G,GO:0000120;GO:0005736,RNA polymerase I complex;RNA polymerase I transcription regulator complex,IBA;IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16809778;PMID:34671025;PMID:34887565;PMID:36271492;PMID:9426281,O15446,ComplexPortal;GO_Central;PINC;UniProt,6
POLR1H,GO:0005736,RNA polymerase I complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:34671025;PMID:34887565;PMID:36271492,Q9P1U0,ComplexPortal;GO_Central;UniProt,4
POLR2,GO:0005665,"RNA polymerase II, core complex",NAS,ECO:0000303,PMID:3145407,Q15161,UniProt,1
POLR2A,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P24928,ComplexPortal;GO_Central;UniProt;WB,5
POLR2B,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P30876,ComplexPortal;GO_Central;UniProt,4
POLR2C,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P19387,ComplexPortal;GO_Central;UniProt,4
POLR2D,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9528765;PMID:9852112,O15514,ComplexPortal;GO_Central;UniProt,5
POLR2E,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex",IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:30190596;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9852112,P19388,ComplexPortal;GO_Central;UniProt,13
POLR2F,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex",IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:30190596;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9852112,P61218,ComplexPortal;GO_Central;UniProt,13
POLR2G,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P62487,ComplexPortal;GO_Central;UniProt,4
POLR2H,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex",IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:30190596;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9852112,P52434,ComplexPortal;GO_Central;UniProt,13
POLR2I,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P36954,ComplexPortal;GO_Central;UniProt,4
POLR2J,GO:0005665,"RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30190596;PMID:9852112,P52435,ComplexPortal;GO_Central;UniProt,4
POLR2J2,GO:0005665,"RNA polymerase II, core complex",IBA,ECO:0000318,GO_REF:0000033,Q9GZM3,GO_Central,1
POLR2J3,GO:0005665,"RNA polymerase II, core complex",IBA,ECO:0000318,GO_REF:0000033,Q9H1A7,GO_Central,1
POLR2K,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex",IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:30190596;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9852112,P53803,ComplexPortal;GO_Central;UniProt,13
POLR2L,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex",IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:30190596;PMID:33335104;PMID:33558764;PMID:34671025;PMID:34675218;PMID:34887565;PMID:36271492;PMID:9852112,P62875,ComplexPortal;GO_Central;UniProt,13
POLR2M,GO:0005635;GO:0005665,"nuclear envelope;RNA polymerase II, core complex",IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000054;PMID:30190596,P0CAP2,ComplexPortal;FlyBase;GO_Central;LIFEdb,4
POLR3A,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218,O14802,ComplexPortal;GO_Central;MGI;UniProt,6
POLR3B,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218,Q9NW08,ComplexPortal;GO_Central;MGI;UniProt,6
POLR3C,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218;PMID:9171375,Q9BUI4,ComplexPortal;GO_Central;MGI;PINC;UniProt,7
POLR3D,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218,P05423,ComplexPortal;GO_Central;MGI;UniProt,6
POLR3E,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218,Q9NVU0,ComplexPortal;GO_Central;MGI;UniProt,6
POLR3F,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:10623476;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218,Q9H1D9,ComplexPortal;GO_Central;MGI;UniProt,7
POLR3G,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24107381;PMID:33335104;PMID:33558764;PMID:34675218;PMID:9171375,O15318,ComplexPortal;GO_Central;MGI;PINC;UniProt,6
POLR3GL,GO:0005666,RNA polymerase III complex,IBA;IDA;ISS,ECO:0000314;ECO:0000318;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:24107381,Q9BT43,ComplexPortal;GO_Central;MGI,3
POLR3H,GO:0005666,RNA polymerase III complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:12391170;PMID:33335104;PMID:33558764;PMID:34675218,Q9Y535,ComplexPortal;GO_Central;UniProt,6
POLR3K,GO:0005666,RNA polymerase III complex,IDA;IPI;ISS;TAS,ECO:0000304;ECO:0000314;ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:33335104;PMID:33558764;PMID:34675218;PMID:9869639,Q9Y2Y1,ComplexPortal;PINC;UniProt,5
POM121,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9618378;Reactome:R-HSA-9634169;Reactome:R-HSA-9708889,Q96HA1,ComplexPortal;GO_Central;HPA;Reactome,37
POM121B,GO:0005643,nuclear pore,IBA,ECO:0000318,GO_REF:0000033,A6NF01,GO_Central,1
POM121C,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;TAS,ECO:0000304;ECO:0000318,GO_REF:0000033;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,A8CG34,GO_Central;Reactome,32
POM121L2,GO:0005643,nuclear pore,IBA,ECO:0000318,GO_REF:0000033,Q96KW2,GO_Central,1
POP1,GO:0005655,nucleolar ribonuclease P complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30454648;PMID:8918471,Q99575,ComplexPortal;GO_Central;UniProt,3
POP4,GO:0005655,nucleolar ribonuclease P complex,IPI,ECO:0000353,PMID:30454648,O95707,ComplexPortal,1
POP5,GO:0005655,nucleolar ribonuclease P complex,IPI,ECO:0000353,PMID:30454648,Q969H6,ComplexPortal,1
POP7,GO:0005655,nucleolar ribonuclease P complex,IPI,ECO:0000353,PMID:30454648,O75817,ComplexPortal,1
POT1,GO:0000783;GO:0070187,nuclear telomere cap complex;shelterin complex,IBA;IDA;IMP;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15383534;PMID:16880378;PMID:17237768;PMID:21852327;PMID:23685356,Q9NUX5,BHF-UCL;ComplexPortal;GO_Central,7
POU2AF1,GO:0090575,RNA polymerase II transcription regulator complex,IBA;IDA;IMP,ECO:0000314;ECO:0000315;ECO:0000318,GO_REF:0000033;PMID:10329190;PMID:11380252,Q16633,CAFA;GO_Central,3
POU2F1,GO:0090575,RNA polymerase II transcription regulator complex,IMP,ECO:0000315,PMID:10329190;PMID:11380252,P14859,CAFA,2
PPARA,GO:0090575,RNA polymerase II transcription regulator complex,IBA,ECO:0000318,GO_REF:0000033,Q07869,GO_Central,1
PPARD,GO:0090575,RNA polymerase II transcription regulator complex,IBA,ECO:0000318,GO_REF:0000033,Q03181,GO_Central,1
PPARG,GO:0090575,RNA polymerase II transcription regulator complex,EXP;IBA;IDA,ECO:0000314;ECO:0000318;ECO:0005543,GO_REF:0000033;PMID:15258145;PMID:16373399;PMID:9568716,P37231,BHF-UCL;ComplexPortal;GO_Central,4
PPARGC1B,GO:0016592,mediator complex,IDA,ECO:0000314,PMID:11854298,Q86YN6,UniProt,1
PPHLN1,GO:0140283;GO:0140286,HUSH complex;HUSH2 complex,IDA,ECO:0000314,PMID:26022416;PMID:39013473;PMID:39489739;PMID:39658355,Q8NEY8,UniProt,5
PPIE,GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:25599396;PMID:28076346;PMID:30728453;PMID:35705093;PMID:39068178,Q9UNP9,ComplexPortal;GO_Central;UniProt,12
PPIH,GO:0005681;GO:0046540;GO:0071001,spliceosomal complex;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex,IC;IDA,ECO:0000305;ECO:0000314,PMID:9570313,O43447,BHF-UCL,3
PPIL1,GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:28076346;PMID:30728453;PMID:35705093;PMID:39068178,Q9Y3C6,ComplexPortal;GO_Central;UniProt,11
PPIL2,GO:0005681;GO:0071006;GO:0071013;GO:0071018,catalytic step 2 spliceosome;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:33509932;PMID:39068178,Q13356,ComplexPortal;GO_Central,4
PPIL3,GO:0071013,catalytic step 2 spliceosome,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:11991638,Q9H2H8,GO_Central;UniProt,2
PPIL4,GO:0005681;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome,IPI,ECO:0000353,PMID:39068178,Q8WUA2,ComplexPortal,2
PPP2CA,GO:0032039;GO:0160232,INTAC complex;integrator complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:33243860;PMID:34004147;PMID:34762484;PMID:36869814;PMID:37080207;PMID:38570683,P67775,ComplexPortal;UniProt,9
PPP2R1A,GO:0032039;GO:0160232,INTAC complex;integrator complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:33243860;PMID:34004147;PMID:34762484;PMID:36869814;PMID:38570683,P30153,ComplexPortal;UniProt,7
PPWD1,GO:0005681;GO:0071006;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex;U2-type catalytic step 1 spliceosome,IDA;IPI,ECO:0000314;ECO:0000353,PMID:11991638;PMID:39068178,Q96BP3,ComplexPortal;UniProt,3
PRDM4,GO:0035097,histone methyltransferase complex,NAS,ECO:0000303,PMID:23048031,Q9UKN5,ParkinsonsUK-UCL,1
PRICKLE1,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:14645515;PMID:16417580,Q96MT3,UniProt,2
PRIM1,GO:0005658,alpha DNA polymerase:primase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:26975377;PMID:8026492,P49642,ComplexPortal;GO_Central;UniProt,4
PRIM2,GO:0005658,alpha DNA polymerase:primase complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:26975377;PMID:8026492,P49643,ComplexPortal;GO_Central;UniProt,4
PRKDC,GO:0005958;GO:0032040;GO:0070418,DNA-dependent protein kinase complex;DNA-dependent protein kinase-DNA ligase 4 complex;small-subunit processome,IDA;IPI,ECO:0000314;ECO:0000353,PMID:15194694;PMID:28840859;PMID:32103174;PMID:34352203,P78527,ComplexPortal;MGI;UniProt,4
PRKRIP1,GO:0005681;GO:0071006;GO:0071007;GO:0071020,post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IPI,ECO:0000353,PMID:30728453;PMID:35705093,Q9H875,ComplexPortal,5
PRMT5,GO:0035097,histone methyltransferase complex,IDA,ECO:0000314,PMID:23048031,O14744,ParkinsonsUK-UCL,1
PRP4K,GO:0071013;GO:0071016,catalytic step 2 spliceosome;U12-type precatalytic spliceosome,IDA;IPI,ECO:0000314;ECO:0000353,PMID:11991638;PMID:38484052,Q13523,ComplexPortal;UniProt,2
PRPF18,GO:0005681;GO:0005682;GO:0046540;GO:0071021,spliceosomal complex;U2-type post-spliceosomal complex;U4/U6 x U5 tri-snRNP complex;U5 snRNP,IBA;TAS,ECO:0000304;ECO:0000318,GO_REF:0000033;PMID:9000057,Q99633,GO_Central;PINC,4
PRPF19,GO:0005662;GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;DNA replication factor A complex;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:24332808;PMID:28076346;PMID:30728453;PMID:35705093;PMID:39068178,Q9UMS4,ComplexPortal;GO_Central;UniProt,12
PRPF3,GO:0005681;GO:0005687;GO:0005690;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071016,precatalytic spliceosome;spliceosomal complex;U12-type precatalytic spliceosome;U2-type precatalytic spliceosome;U4 snRNP;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac snRNP;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex,IBA;IDA;IPI;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052;PMID:39068178;PMID:9328476,O43395,ComplexPortal;GO_Central;UniProt,18
PRPF31,GO:0005681;GO:0005684;GO:0005687;GO:0005690;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071016;GO:0071339;GO:0097526,MLL1 complex;precatalytic spliceosome;spliceosomal complex;spliceosomal tri-snRNP complex;U12-type precatalytic spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex;U4 snRNP;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac snRNP;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex,IBA;IC;IDA;IPI;NAS;TAS,ECO:0000304;ECO:0000305;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:11867543;PMID:11971955;PMID:14685174;PMID:15960975;PMID:17412961;PMID:21784869;PMID:23793891;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,Q8WWY3,BHF-UCL;CAFA;ComplexPortal;GO_Central;MGI;UniProt,23
