symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
FBLL1,GO:0032040,small-subunit processome,IBA,ECO:0000318,GO_REF:0000033,A6NHQ2,GO_Central,1
FBXO31,GO:0006974;GO:0031571;GO:0042770,DNA damage response;mitotic G1 DNA damage checkpoint signaling;signal transduction in response to DNA damage,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:19412162;PMID:24936062;PMID:26124108;PMID:29279382;PMID:30171069,Q5XUX0,UniProt,10
FBXO45,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:19581926,P0C2W1,UniProt,1
FBXO5,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:17875940,Q9UKT4,UniProt,1
FBXO6,GO:0000077;GO:0006281;GO:0006974,DNA damage checkpoint signaling;DNA damage response;DNA repair,IEA;TAS,ECO:0000304;ECO:0007322,GO_REF:0000043;PMID:19716789,Q9NRD1,UniProt,4
FBXW11,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q9UKB1,GO_Central,1
FBXW7,GO:0006281;GO:0006974,DNA damage response;DNA repair,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:17873522,Q969H0;Q969H0-1,UniProt,3
FCF1,GO:0032040,small-subunit processome,IBA;IDA;IEA;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000002;GO_REF:0000033;PMID:34516797,Q9Y324,ComplexPortal;GO_Central;InterPro;UniProt,4
FEN1,GO:0000724;GO:0006281;GO:0006284;GO:0006287;GO:0006302;GO:0006974,"base-excision repair;base-excision repair, gap-filling;DNA damage response;DNA repair;double-strand break repair;double-strand break repair via homologous recombination",IEA;TAS,ECO:0000256;ECO:0000304;ECO:0007322,GO_REF:0000043;GO_REF:0000104;PMID:8007985;PMID:8131753;Reactome:R-HSA-110373;Reactome:R-HSA-5693538,P39748,PINC;Reactome;UniProt,7
FH,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,P07954,UniProt,2
FIGNL1,GO:0000228;GO:0036297,interstrand cross-link repair;nuclear chromosome,IDA;NAS,ECO:0000314;ECO:0005547,PMID:23754376;PMID:38286805,Q6PIW4,ComplexPortal;UniProt,2
FIP1L1,GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:35177536,Q6UN15,ComplexPortal;GO_Central,2
FIRRM,GO:0036297,interstrand cross-link repair,IMP;NAS,ECO:0000315;ECO:0005547,PMID:37256941;PMID:38286805,Q9NSG2,ComplexPortal;UniProt,2
FKBP6,GO:0000795,synaptonemal complex,IEA;ISS,ECO:0000250;ECO:0000265,GO_REF:0000024;GO_REF:0000107,O75344,Ensembl;UniProt,2
FLNA,GO:0031523,Myb complex,IDA,ECO:0000314,PMID:18548008,P21333,MGI,1
FLOT1,GO:0008180,COP9 signalosome,IDA,ECO:0000314,PMID:18850735,O75955,UniProt,1
FLYWCH1,GO:0006974,DNA damage response,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:33924684,Q4VC44,UniProt,2
FMN2,GO:0006974,DNA damage response,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:23375502;PMID:26287480,Q9NZ56,UniProt,3
FMR1,GO:0006281;GO:0006974,DNA damage response;DNA repair,IDA;IEA,ECO:0000256;ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000117;PMID:24813610,Q06787,UniProt,3
FNIP2,GO:0006974;GO:0008630,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage,IEA;ISS,ECO:0000250;ECO:0007322,GO_REF:0000024;GO_REF:0000043,Q9P278,UniProt,2
FOS,GO:0035976;GO:0090575,RNA polymerase II transcription regulator complex;transcription factor AP-1 complex,IDA;IEA;IMP;IPI,ECO:0000265;ECO:0000314;ECO:0000315;ECO:0000353,GO_REF:0000107;PMID:10508860;PMID:20102225;PMID:23661758;PMID:26514923;PMID:7816143;PMID:9510247,P01100,CAFA;ComplexPortal;Ensembl,7
FOSL1,GO:0090575,RNA polymerase II transcription regulator complex,IPI,ECO:0000353,PMID:23661758;PMID:28186491,P15407,ComplexPortal,2
FOSL2,GO:0035976;GO:0090575,RNA polymerase II transcription regulator complex;transcription factor AP-1 complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:16327802;PMID:20102225,P15408,ComplexPortal;UniProt,2
FOXH1,GO:0032444,activin responsive factor complex,IBA;IDA;IEA,ECO:0000265;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000107;PMID:9389648,O75593,BHF-UCL;Ensembl;GO_Central,3
FOXM1,GO:0006281;GO:0006974;GO:0030330;GO:0090575,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;RNA polymerase II transcription regulator complex",IBA;IEA;IMP;NAS,ECO:0000315;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:17101782;PMID:22391450,Q08050,ComplexPortal;GO_Central;UniProt,5
FOXN3,GO:0007095,mitotic G2 DNA damage checkpoint signaling,IGI,ECO:0000316,PMID:9154802,O00409,UniProt,1
FOXO1,GO:0006974,DNA damage response,IEA;ISS,ECO:0000250;ECO:0000265,GO_REF:0000024;GO_REF:0000107,Q12778,Ensembl;UniProt,2
FOXO3,GO:0030330;GO:0090571,"DNA damage response, signal transduction by p53 class mediator;RNA polymerase II transcription repressor complex",IEA;IPI,ECO:0000265;ECO:0000353,GO_REF:0000107;PMID:18393360,O43524,ComplexPortal;Ensembl,2
FOXO4,GO:0007095,mitotic G2 DNA damage checkpoint signaling,IEA,ECO:0000265,GO_REF:0000107,P98177,Ensembl,1
FOXP1,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:30111844,Q9H334,ARUK-UCL,1
FRG1,GO:0005681;GO:0071006;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex;U2-type catalytic step 1 spliceosome,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:11991638;PMID:39068178,Q14331,ComplexPortal;GO_Central;UniProt,5
FSAF1,GO:0032040,small-subunit processome,IDA;NAS,ECO:0000314;ECO:0005547,PMID:34516797,Q8NDD1,ComplexPortal;UniProt,2
FTO,GO:0006307,DNA alkylation repair,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:18775698,Q9C0B1,BHF-UCL;GO_Central;UniProt,3
FXR1,GO:0005635,nuclear envelope,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:32706158,P51114,UniProt,2
FYTTD1,GO:0000346,transcription export complex,NAS,ECO:0005547,PMID:33191911,Q96QD9,ComplexPortal,1
FZR1,GO:0005680;GO:0006281;GO:0006974;GO:0007095;GO:0031965,anaphase-promoting complex;DNA damage response;DNA repair;mitotic G2 DNA damage checkpoint signaling;nuclear membrane,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;PMID:18662541;PMID:27120157,Q9UM11,ComplexPortal;GO_Central;HPA;UniProt,6
GABRB1,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,P18505,Ensembl,1
GADD45A,GO:0006281;GO:0006974;GO:0042770,DNA damage response;DNA repair;signal transduction in response to DNA damage,IEA;IMP;TAS,ECO:0000304;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:20160708;PMID:7973727,P24522,BHF-UCL;PINC;UniProt,3
GAR1,GO:0005697;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;telomerase holoenzyme complex,IBA;IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000117;PMID:10757788;PMID:20351177;PMID:22527283;PMID:29695869,Q9NY12,BHF-UCL;ComplexPortal;GO_Central;UniProt,10
GATA4,GO:0090575,RNA polymerase II transcription regulator complex,IDA,ECO:0000314,PMID:9312027,P43694,BHF-UCL,1
GATAD2A,GO:0016581,NuRD complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12183469;PMID:16428440;PMID:33283408,Q86YP4,ComplexPortal;GO_Central;UniProt,4
GATAD2B,GO:0016581,NuRD complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:16428440;PMID:33283408,Q8WXI9,ComplexPortal;GO_Central;UniProt,3
GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,IDA,ECO:0000314,PMID:24304693,P16383,UniProt,1
GCH1,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,P30793,HPA,1
GCHFR,GO:0031965,nuclear membrane,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:16778797,P30047,UniProt,2
GCNA,GO:0006974;GO:0106300,DNA damage response;protein-DNA covalent cross-linking repair,IEA;IMP,ECO:0000256;ECO:0000315,GO_REF:0000117;PMID:30914427,Q96QF7,UniProt,2
GEMIN2,GO:0005681,spliceosomal complex,IEA,ECO:0000256,GO_REF:0000002,O14893,InterPro,1
GEMIN4,GO:0030532,small nuclear ribonucleoprotein complex,TAS,ECO:0000304,PMID:10725331,P57678,PINC,1
GEMIN5,GO:0034718,SMN-Gemin2 complex,IDA,ECO:0000314,PMID:19377484,Q8TEQ6,UniProt,1
GEN1,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:23166748,Q17RS7,UniProt,3
GFI1,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:29651020,Q99684,UniProt,2
GGN,GO:0006302,double-strand break repair,IEA,ECO:0000256,GO_REF:0000002,Q86UU5,InterPro,1
GHDC,GO:0005635,nuclear envelope,IEA,ECO:0007322,GO_REF:0000044,Q8N2G8,UniProt,1
GHRHR,GO:0005637;GO:0005640,nuclear inner membrane;nuclear outer membrane,IDA,ECO:0000314,PMID:10461027,Q02643,BHF-UCL,2
GIGYF2,GO:0031571,mitotic G1 DNA damage checkpoint signaling,IEA,ECO:0000265,GO_REF:0000107,Q6Y7W6,Ensembl,1
GINS1,GO:0000811;GO:0071162,CMG complex;GINS complex,IBA;IEA;IPI;ISS,ECO:0000250;ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000024;GO_REF:0000033;PMID:17417653;PMID:22474384,Q14691,ComplexPortal;GO_Central;InterPro;UniProt,5
GINS2,GO:0000727;GO:0000811;GO:0071162,CMG complex;double-strand break repair via break-induced replication;GINS complex,IBA;IEA;IPI;ISS,ECO:0000250;ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000024;GO_REF:0000033;GO_REF:0000117;PMID:17417653;PMID:22474384,Q9Y248,ComplexPortal;GO_Central;UniProt,7
GINS3,GO:0000811;GO:0071162,CMG complex;GINS complex,IBA;IPI;ISS,ECO:0000250;ECO:0000318;ECO:0000353,GO_REF:0000024;GO_REF:0000033;PMID:17417653;PMID:22474384,Q9BRX5,ComplexPortal;GO_Central;UniProt,4
GINS4,GO:0000727;GO:0000811;GO:0071162,CMG complex;double-strand break repair via break-induced replication;GINS complex,IBA;IPI;ISS,ECO:0000250;ECO:0000318;ECO:0000353,GO_REF:0000024;GO_REF:0000033;PMID:17417653;PMID:22474384,Q9BRT9,ComplexPortal;GO_Central;UniProt,5
GLE1,GO:0005635;GO:0005643;GO:0031965;GO:0044614,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore cytoplasmic filaments,IBA;IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120;PMID:24315095;PMID:28035044;PMID:9618489,Q53GS7,CACAO;ComplexPortal;GO_Central;HPA;PINC;UniProt,7
GML,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",TAS,ECO:0000304,PMID:8934543,Q99445,PINC,1
GNAQ,GO:0031965,nuclear membrane,IEA;ISS,ECO:0000250;ECO:0007322,GO_REF:0000024;GO_REF:0000044,P50148,UniProt,2
GNAZ,GO:0005635,nuclear envelope,TAS,ECO:0000304,PMID:2117645,P19086,PINC,1
GNB1L,GO:0000077;GO:0006974,DNA damage checkpoint signaling;DNA damage response,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:37541219,Q9BYB4,UniProt,3
GNL1,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:17525332,P36915,UniProt,1
GNL3L,GO:0005697,telomerase holoenzyme complex,IDA,ECO:0000314,PMID:18082603,Q9NVN8,BHF-UCL,1
GOLT1A,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:10406798,Q6ZVE7,UniProt,1
GPATCH1,GO:0071013,catalytic step 2 spliceosome,IDA,ECO:0000314,PMID:11991638,Q9BRR8,UniProt,1
GPER1,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:15705806,Q99527,UniProt,1
GPKOW,GO:0005681;GO:0071018,spliceosomal complex;U12-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:25296192;PMID:33509932,Q92917,ComplexPortal;GO_Central;UniProt,3
GPS1,GO:0008180,COP9 signalosome,IBA;IDA;IEA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0005546,GO_REF:0000033;GO_REF:0000114;GO_REF:0000120;PMID:18850735;PMID:25043011,Q13098,ComplexPortal;GO_Central;UniProt,5
GPX4,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,P36969,Ensembl,1
GRAP,GO:0008180,COP9 signalosome,IBA,ECO:0000318,GO_REF:0000033,Q13588,GO_Central,1
GRB2,GO:0008180;GO:0042770,COP9 signalosome;signal transduction in response to DNA damage,IBA;IDA;IEA;IMP,ECO:0000265;ECO:0000314;ECO:0000315;ECO:0000318,GO_REF:0000033;GO_REF:0000107;PMID:20160708;PMID:22561606,P62993,BHF-UCL;Ensembl;GO_Central;UniProt,4
GRK5,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,P34947,HPA,1
GRM5,GO:0005637,nuclear inner membrane,IEA,ECO:0000265,GO_REF:0000107,P41594,Ensembl,1
GTF2A1,GO:0005669;GO:0005672,transcription factor TFIIA complex;transcription factor TFIID complex,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:27193682;PMID:7724559;PMID:8626665,P52655,BHF-UCL;ComplexPortal;GO_Central;UniProt,5
GTF2A1L,GO:0005672,transcription factor TFIIA complex,IBA;IEA,ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000120,Q9UNN4,GO_Central;UniProt,2
GTF2A2,GO:0005669;GO:0005672,transcription factor TFIIA complex;transcription factor TFIID complex,IBA;IDA;IEA;IPI,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:27193682;PMID:7724559;PMID:7958899;PMID:7958900;PMID:8626665,P52657,BHF-UCL;ComplexPortal;GO_Central;InterPro;UniProt,7
GTF2B,GO:0005669;GO:0090575,RNA polymerase II transcription regulator complex;transcription factor TFIID complex,IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000353,PMID:10619841;PMID:1876184;PMID:27193682;PMID:3029109;PMID:7601352,Q00403,ComplexPortal;UniProt,5
GTF2E1,GO:0005669;GO:0005673,transcription factor TFIID complex;transcription factor TFIIE complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:27193682;PMID:27639436,P29083,ComplexPortal;GO_Central;UniProt,3
GTF2E2,GO:0005669;GO:0005673,transcription factor TFIID complex;transcription factor TFIIE complex,IBA;IDA;IEA;IPI,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:27193682;PMID:27639436,P29084,ComplexPortal;GO_Central;InterPro;UniProt,4
GTF2F1,GO:0005669;GO:0005674,transcription factor TFIID complex;transcription factor TFIIF complex,IBA;IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11183778;PMID:1734283;PMID:27193682,P35269,ComplexPortal;GO_Central;PINC;UniProt,4
GTF2F2,GO:0005674;GO:0016591;GO:0090575,"RNA polymerase II transcription regulator complex;RNA polymerase II, holoenzyme;transcription factor TFIIF complex",IBA;IEA;IPI,ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;GO_REF:0000117;PMID:11183778,P13984,ComplexPortal;GO_Central;InterPro;UniProt,5
GTF2H1,GO:0000439;GO:0005675;GO:0006281;GO:0006289;GO:0006974,DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIIH core complex;transcription factor TFIIH holo complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:15220921;PMID:22572993;PMID:8692841;PMID:9118947;PMID:9852112,P32780,ComplexPortal;GO_Central;InterPro;PINC;UniProt,12
GTF2H2,GO:0000438;GO:0000439;GO:0005669;GO:0005675;GO:0006281;GO:0006289;GO:0006974,core TFIIH complex portion of holo TFIIH complex;DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIID complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex,IBA;IDA;IEA;IPI;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:11445587;PMID:15220921;PMID:22572993;PMID:27193682;PMID:9852112,Q13888,ComplexPortal;GO_Central;InterPro;UniProt,12
GTF2H2C,GO:0000439;GO:0005675;GO:0006281;GO:0006289;GO:0006974,DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIIH core complex;transcription factor TFIIH holo complex,IBA;IEA,ECO:0000256;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000120,Q6P1K8,GO_Central;InterPro;UniProt,6
GTF2H3,GO:0000438;GO:0000439;GO:0005669;GO:0005675;GO:0006281;GO:0006289;GO:0006974,core TFIIH complex portion of holo TFIIH complex;DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIID complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:15220921;PMID:22572993;PMID:27193682;PMID:8194529;PMID:9852112,Q13889,ComplexPortal;GO_Central;InterPro;PINC;UniProt,13
GTF2H4,GO:0000438;GO:0000439;GO:0005669;GO:0005675;GO:0006281;GO:0006289;GO:0006974,core TFIIH complex portion of holo TFIIH complex;DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIID complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:15220921;PMID:22572993;PMID:27193682;PMID:9118947;PMID:9852112,Q92759,ComplexPortal;GO_Central;InterPro;PINC;UniProt,13
GTF2H5,GO:0000439;GO:0005669;GO:0005675;GO:0006281;GO:0006289;GO:0006294;GO:0006974,"DNA damage response;DNA repair;nucleotide-excision repair;nucleotide-excision repair, preincision complex assembly;transcription factor TFIID complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex",IBA;IDA;IEA;IMP;IPI;NAS,ECO:0000256;ECO:0000265;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000120;PMID:15220921;PMID:22572993;PMID:23637614;PMID:27193682,Q6ZYL4,ComplexPortal;Ensembl;GO_Central;InterPro;MGI;UniProt,12
GTF3C3,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q9Y5Q9,HPA,1
GTSE1,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",NAS,ECO:0000303,PMID:10974554,Q9NYZ3,UniProt,1
GUCY2D,GO:0005640,nuclear outer membrane,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;PMID:7777544,Q02846,PINC;UniProt,2
GUCY2F,GO:0005640,nuclear outer membrane,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;PMID:7777544,P51841,PINC;UniProt,2
H2AC25,GO:0070914,UV-damage excision repair,IMP,ECO:0000315,PMID:22334663,Q7L7L0,UniProt,1
H2AX,GO:0000077;GO:0000724;GO:0000794;GO:0006281;GO:0006302;GO:0006974,condensed nuclear chromosome;DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair;double-strand break repair via homologous recombination,IBA;IDA;IEA;IMP;NAS,ECO:0000265;ECO:0000303;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000120;PMID:15149599;PMID:17974976;PMID:19234442;PMID:27248496,P16104,BHF-UCL;Ensembl;GO_Central;UniProt,9
H2AZ1,GO:0001740,Barr body,IDA,ECO:0000314,PMID:11331621,P0C0S5,MGI,1
H2BW1,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,Q7Z2G1,UniProt,1
H3-4,GO:0000794,condensed nuclear chromosome,IEA,ECO:0000265,GO_REF:0000107,Q16695,Ensembl,1
HABP4,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q5JVS0,HPA,1
HAND1,GO:0090575,RNA polymerase II transcription regulator complex,IDA,ECO:0000314,PMID:11802795,O96004,BHF-UCL,1
HAUS8,GO:0005880,nuclear microtubule,IBA,ECO:0000318,GO_REF:0000033,Q9BT25,GO_Central,1
HAVCR2,GO:0016592,mediator complex,IBA,ECO:0000318,GO_REF:0000033,Q8TDQ0,GO_Central,1
HAX1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IEA;TAS,ECO:0000304;ECO:0007322,GO_REF:0000044;PMID:9058808,O00165,PINC;UniProt,2
HCFC1,GO:0035097;GO:0044665;GO:0048188;GO:0071339,histone methyltransferase complex;MLL1 complex;MLL1/2 complex;Set1C/COMPASS complex,IBA;IDA;IEA;IPI,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000117;PMID:15960975;PMID:17998332;PMID:18838538;PMID:23508102,P51610,ComplexPortal;GO_Central;UniProt,9
HCFC2,GO:0035097;GO:0044665;GO:0048188;GO:0071339,histone methyltransferase complex;MLL1 complex;MLL1/2 complex;Set1C/COMPASS complex,IBA;IEA;IPI,ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000117;PMID:23508102,Q9Y5Z7,ComplexPortal;GO_Central;UniProt,6
HDAC1,GO:0000118;GO:0016581;GO:0070822,histone deacetylase complex;NuRD complex;Sin3-type complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000107;GO_REF:0000117;GO_REF:0000120;PMID:12711221;PMID:16428440;PMID:17827154;PMID:19644445;PMID:22926524;PMID:28046085;PMID:28554894;PMID:32591534;PMID:33283408;PMID:9651585,Q13547,BHF-UCL;ComplexPortal;Ensembl;GO_Central;UniProt,15
HDAC10,GO:0000118;GO:0006281;GO:0006974,DNA damage response;DNA repair;histone deacetylase complex,IDA;IEA,ECO:0000256;ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000117;PMID:11861901,Q969S8,UniProt,4
HDAC11,GO:0000118,histone deacetylase complex,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000117;PMID:11948178,Q96DB2,GO_Central;UniProt,3
HDAC2,GO:0000118;GO:0016581;GO:0035098;GO:0070822,ESC/E(Z) complex;histone deacetylase complex;NuRD complex;Sin3-type complex,IBA;IDA;IEA;IPI;ISS;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546;ECO:0005547,GO_REF:0000033;GO_REF:0000114;GO_REF:0000117;PMID:14966270;PMID:16428440;PMID:17827154;PMID:19644445;PMID:20075857;PMID:22926524;PMID:28046085;PMID:28554894;PMID:33283408;PMID:9651585,Q92769,BHF-UCL;ComplexPortal;GO_Central;UniProt,15
HDAC3,GO:0000118;GO:0046826;GO:0140861,DNA repair-dependent chromatin remodeling;histone deacetylase complex;negative regulation of protein export from nucleus,IBA;IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000107;PMID:12711221;PMID:18326024;PMID:25301942,O15379,Ensembl;GO_Central;UniProt,5
HDAC4,GO:0000118,histone deacetylase complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:11804585,P56524,BHF-UCL;GO_Central,2
